date,kpi,tier,actual_value,rolling_mean,z_score,stl_residual_z,wow_change,mom_change,direction,deviation_pct,flag_a1,flag_a2,flag_a3,method_a_flag,anomaly_flag,anomaly_kpi,anomaly_event
2025-03-29,avg_order_value_usd,2,62.33,60.7843,1.4326,0.7638,0.0301,0.189,UP,2.54,False,False,False,False,0,,
2025-03-30,avg_order_value_usd,2,61.25,61.0586,0.2196,0.2957,0.0324,0.1872,UP,0.31,False,False,False,False,0,,
2025-03-31,avg_order_value_usd,2,62.38,61.3414,1.1037,0.2596,0.0328,0.1518,UP,1.69,False,False,False,False,0,,
2025-04-01,avg_order_value_usd,2,61.08,61.5286,-0.6729,0.2374,0.0219,0.1259,DOWN,-0.73,False,False,False,False,0,,
2025-04-02,avg_order_value_usd,2,59.91,61.3186,-1.55,-0.8177,-0.0239,0.1156,DOWN,-2.3,False,False,False,False,0,,
2025-04-03,avg_order_value_usd,2,60.62,61.3286,-0.788,0.1681,0.0012,0.1193,DOWN,-1.16,False,False,False,False,0,,
2025-04-04,avg_order_value_usd,2,59.71,61.04,-1.256,-0.3641,-0.0327,0.1017,DOWN,-2.18,False,False,False,False,0,,
2025-04-05,avg_order_value_usd,2,58.85,60.5429,-1.4543,-0.8167,-0.0558,0.0957,DOWN,-2.8,False,False,False,False,0,,
2025-04-06,avg_order_value_usd,2,58.32,60.1243,-1.3122,-1.4692,-0.0478,0.0565,DOWN,-3.0,False,False,False,False,0,,
2025-04-07,avg_order_value_usd,2,57.02,59.3586,-1.6684,-3.0181,-0.0859,0.0087,DOWN,-3.94,False,True,False,True,0,,
2025-04-08,avg_order_value_usd,2,58.22,58.95,-0.5976,-0.6129,-0.0468,0.0125,DOWN,-1.24,False,False,False,False,0,,
2025-04-09,avg_order_value_usd,2,58.85,58.7986,0.0449,-0.0843,-0.0177,0.0271,UP,0.09,False,False,False,False,0,,
2025-04-10,avg_order_value_usd,2,58.65,58.5171,0.1621,-0.4941,-0.0325,0.0007,UP,0.23,False,False,False,False,0,,
2025-04-11,avg_order_value_usd,2,58.41,58.3314,0.1248,-0.5883,-0.0218,-0.0005,UP,0.13,False,False,False,False,0,,
2025-04-12,avg_order_value_usd,2,58.85,58.3314,0.8237,-0.2038,0.0,-0.0007,UP,0.89,False,False,False,False,0,,
2025-04-13,avg_order_value_usd,2,60.85,58.6929,1.8911,0.0218,0.0434,0.0138,UP,3.68,False,False,False,False,0,,
2025-04-14,avg_order_value_usd,2,61.72,59.3643,1.7385,0.0237,0.0824,0.0145,UP,3.97,False,False,False,False,0,,
2025-04-15,avg_order_value_usd,2,60.91,59.7486,0.8554,0.7511,0.0462,-0.0302,UP,1.94,False,False,False,False,0,,
2025-04-16,avg_order_value_usd,2,61.67,60.1514,1.0393,1.7161,0.0479,-0.023,UP,2.52,False,False,False,False,0,,
2025-04-17,avg_order_value_usd,2,61.32,60.5329,0.5839,0.9381,0.0455,0.0077,UP,1.3,False,False,False,False,0,,
2025-04-18,avg_order_value_usd,2,60.9,60.8886,0.0118,0.9577,0.0426,0.0272,UP,0.02,False,False,False,False,0,,
2025-04-19,avg_order_value_usd,2,62.96,61.4757,1.9812,2.8648,0.0698,0.0359,UP,2.41,False,True,False,True,0,,
2025-04-20,avg_order_value_usd,2,62.22,61.6714,0.744,0.5079,0.0225,0.0334,UP,0.89,False,False,False,False,0,,
2025-04-21,avg_order_value_usd,2,61.43,61.63,-0.2694,0.2923,-0.0047,0.0152,DOWN,-0.32,False,False,False,False,0,,
2025-04-22,avg_order_value_usd,2,58.89,61.3414,-1.9268,-0.2989,-0.0332,-0.0074,DOWN,-4.0,False,False,False,False,0,,
2025-04-23,avg_order_value_usd,2,57.09,60.6871,-1.7735,-0.7105,-0.0743,-0.0548,DOWN,-5.93,False,False,False,False,0,,
2025-04-24,avg_order_value_usd,2,57.57,60.1514,-1.118,-0.2539,-0.0612,-0.0368,DOWN,-4.29,False,False,False,False,0,,
2025-04-25,avg_order_value_usd,2,56.66,59.5457,-1.1032,-0.7346,-0.0696,-0.0769,DOWN,-4.85,False,False,False,False,0,,
2025-04-26,avg_order_value_usd,2,57.23,58.7271,-0.6688,-0.5162,-0.091,-0.0548,DOWN,-2.55,False,False,False,False,0,,
2025-04-27,avg_order_value_usd,2,55.82,57.8129,-1.079,-2.926,-0.1029,-0.0957,DOWN,-3.45,False,True,False,True,0,,
2025-04-28,avg_order_value_usd,2,54.88,56.8771,-1.5583,-2.8516,-0.1066,-0.1195,DOWN,-3.51,False,True,False,True,0,,
2025-04-29,avg_order_value_usd,2,55.69,56.42,-0.7457,-1.5318,-0.0543,-0.0908,DOWN,-1.29,False,False,False,False,0,,
2025-04-30,avg_order_value_usd,2,57.42,56.4671,0.931,0.0128,0.0058,-0.0795,UP,1.69,False,False,False,False,0,,
2025-05-01,avg_order_value_usd,2,58.06,56.5371,1.3556,-0.2459,0.0085,-0.0494,UP,2.69,False,False,False,False,0,,
2025-05-02,avg_order_value_usd,2,59.41,56.93,1.5828,0.6465,0.0485,-0.0083,UP,4.36,False,False,False,False,0,,
2025-05-03,avg_order_value_usd,2,61.32,57.5143,1.6604,1.0516,0.0715,0.0115,UP,6.62,False,False,False,False,0,,
2025-05-04,avg_order_value_usd,2,62.38,58.4514,1.4161,0.7579,0.1175,0.0447,UP,6.72,False,False,False,False,0,,
2025-05-05,avg_order_value_usd,2,61.05,59.3329,0.7136,-0.0547,0.1124,0.0374,UP,2.89,False,False,False,False,0,,
2025-05-06,avg_order_value_usd,2,60.75,60.0557,0.382,0.5246,0.0909,0.0417,UP,1.16,False,False,False,False,0,,
2025-05-07,avg_order_value_usd,2,61.33,60.6143,0.4997,1.4955,0.0681,0.0756,UP,1.18,False,False,False,False,0,,
2025-05-08,avg_order_value_usd,2,60.64,60.9829,-0.3819,0.8582,0.0444,0.0416,DOWN,-0.56,False,False,False,False,0,,
2025-05-09,avg_order_value_usd,2,61.02,61.2129,-0.3346,1.6185,0.0271,0.0369,DOWN,-0.32,False,False,False,False,0,,
2025-05-10,avg_order_value_usd,2,58.94,60.8729,-1.8805,0.2267,-0.0388,0.0049,DOWN,-3.18,False,False,False,False,0,,
2025-05-11,avg_order_value_usd,2,57.83,60.2229,-1.8202,-0.2699,-0.0729,-0.0099,DOWN,-3.97,False,False,False,False,0,,
2025-05-12,avg_order_value_usd,2,58.38,59.8414,-1.0307,0.4354,-0.0437,-0.008,DOWN,-2.44,False,False,False,False,0,,
2025-05-13,avg_order_value_usd,2,55.59,59.1043,-1.7044,-0.2359,-0.0849,-0.0864,DOWN,-5.95,False,False,False,False,0,,
2025-05-14,avg_order_value_usd,2,54.24,58.0914,-1.5502,-0.2834,-0.1156,-0.1212,DOWN,-6.63,False,False,False,False,0,,
2025-05-15,avg_order_value_usd,2,54.25,57.1786,-1.1419,0.0672,-0.1054,-0.1093,DOWN,-5.12,False,False,False,False,0,,
2025-05-16,avg_order_value_usd,2,52.21,55.92,-1.4683,-0.3503,-0.1444,-0.1534,DOWN,-6.63,False,False,False,False,0,,
2025-05-17,avg_order_value_usd,2,52.36,54.98,-1.0745,-0.0333,-0.1116,-0.1461,DOWN,-4.77,False,False,False,False,0,,
2025-05-18,avg_order_value_usd,2,51.48,54.0729,-1.0886,-0.1593,-0.1098,-0.1547,DOWN,-4.8,False,False,False,False,0,,
2025-05-19,avg_order_value_usd,2,51.23,53.0514,-1.1062,-0.6077,-0.1225,-0.1863,DOWN,-3.43,False,False,False,False,0,,
2025-05-20,avg_order_value_usd,2,51.04,52.4014,-1.0096,-0.1902,-0.0818,-0.1797,DOWN,-2.6,False,False,False,False,0,,
2025-05-21,avg_order_value_usd,2,51.38,51.9929,-0.5517,0.0505,-0.0527,-0.1636,DOWN,-1.18,False,False,False,False,0,,
2025-05-22,avg_order_value_usd,2,50.81,51.5014,-1.1919,-0.254,-0.0634,-0.1372,DOWN,-1.34,False,False,False,False,0,,
2025-05-23,avg_order_value_usd,2,51.05,51.3357,-0.5661,0.0606,-0.0222,-0.1058,DOWN,-0.56,False,False,False,False,0,,
2025-05-24,avg_order_value_usd,2,50.44,51.0614,-1.7517,-0.3955,-0.0367,-0.1238,DOWN,-1.22,False,False,False,False,0,,
2025-05-25,avg_order_value_usd,2,51.25,51.0286,0.6957,-0.059,-0.0045,-0.0955,UP,0.43,False,False,False,False,0,,
2025-05-26,avg_order_value_usd,2,53.39,51.3371,2.1486,0.584,0.0422,-0.0671,UP,4.0,False,False,False,False,0,,
2025-05-27,avg_order_value_usd,2,53.68,51.7143,1.5317,0.8819,0.0517,-0.0383,UP,3.8,False,False,False,False,0,,
2025-05-28,avg_order_value_usd,2,53.92,52.0771,1.219,0.518,0.0494,-0.0175,UP,3.54,False,False,False,False,0,,
2025-05-29,avg_order_value_usd,2,52.56,52.3271,0.1653,-0.6573,0.0344,-0.0562,UP,0.45,False,False,False,False,0,,
2025-05-30,avg_order_value_usd,2,53.46,52.6714,0.5898,0.4538,0.0472,-0.069,UP,1.5,False,False,False,False,0,,
2025-05-31,avg_order_value_usd,2,52.6,52.98,-0.4127,-0.0673,0.0428,-0.094,DOWN,-0.72,False,False,False,False,0,,
2025-06-01,avg_order_value_usd,2,51.7,53.0443,-1.7113,-1.2794,0.0088,-0.1298,DOWN,-2.53,False,False,False,False,0,,
2025-06-02,avg_order_value_usd,2,52.47,52.9129,-0.5571,-1.4814,-0.0172,-0.1443,DOWN,-0.84,False,False,False,False,0,,
2025-06-03,avg_order_value_usd,2,52.76,52.7814,-0.0298,-1.3039,-0.0171,-0.1542,DOWN,-0.04,False,False,False,False,0,,
2025-06-04,avg_order_value_usd,2,54.16,52.8157,1.7115,-0.7794,0.0045,-0.1129,UP,2.55,False,False,False,False,0,,
2025-06-05,avg_order_value_usd,2,55.91,53.2943,1.8806,1.2069,0.0637,-0.0797,UP,4.91,False,False,False,False,0,,
2025-06-06,avg_order_value_usd,2,55.24,53.5486,1.0729,-0.058,0.0333,-0.0993,UP,3.16,False,False,False,False,0,,
2025-06-07,avg_order_value_usd,2,55.39,53.9471,0.8756,-0.8191,0.053,-0.0866,UP,2.67,False,False,False,False,0,,
2025-06-08,avg_order_value_usd,2,57.49,54.7743,1.5259,0.7164,0.112,-0.0578,UP,4.96,False,False,False,False,0,,
2025-06-09,avg_order_value_usd,2,58.57,55.6457,1.5005,0.904,0.1163,-0.0063,UP,5.26,False,False,False,False,0,,
2025-06-10,avg_order_value_usd,2,59.32,56.5829,1.4355,0.9666,0.1243,0.0258,UP,4.84,False,False,False,False,0,,
2025-06-11,avg_order_value_usd,2,60.76,57.5257,1.5199,1.2416,0.1219,0.0408,UP,5.62,False,False,False,False,0,,
2025-06-12,avg_order_value_usd,2,59.86,58.09,0.8226,-0.2903,0.0706,0.0768,UP,3.05,False,False,False,False,0,,
2025-06-13,avg_order_value_usd,2,60.48,58.8386,0.8682,0.4542,0.0949,0.115,UP,2.79,False,False,False,False,0,,
2025-06-14,avg_order_value_usd,2,62.0,59.7829,1.4889,1.2565,0.1193,0.1429,UP,3.71,False,False,False,False,1,refunds,fraud_attack
2025-06-15,avg_order_value_usd,2,63.74,60.6757,1.763,2.7528,0.1087,0.2208,UP,5.05,False,True,False,True,0,,
2025-06-16,avg_order_value_usd,2,62.51,61.2386,0.8085,1.2059,0.0673,0.1939,UP,2.08,False,False,False,False,0,,
2025-06-17,avg_order_value_usd,2,61.98,61.6186,0.2707,0.3323,0.0448,0.204,UP,0.59,False,False,False,False,0,,
2025-06-18,avg_order_value_usd,2,62.23,61.8286,0.3106,0.2006,0.0242,0.2147,UP,0.65,False,False,False,False,0,,
2025-06-19,avg_order_value_usd,2,61.67,62.0871,-0.4277,0.0307,0.0302,0.2083,DOWN,-0.67,False,False,False,False,0,,
2025-06-20,avg_order_value_usd,2,61.0,62.1614,-1.3772,0.3281,0.0086,0.1872,DOWN,-1.87,False,False,False,False,0,,
2025-06-21,avg_order_value_usd,2,61.64,62.11,-0.543,0.3931,-0.0058,0.2131,DOWN,-0.76,False,False,False,False,0,,
2025-06-22,avg_order_value_usd,2,61.02,61.7214,-1.2244,0.9771,-0.0427,0.1953,DOWN,-1.14,False,False,False,False,0,,
2025-06-23,avg_order_value_usd,2,58.69,61.1757,-2.0943,-0.9534,-0.0611,0.1636,DOWN,-4.06,False,False,False,False,0,,
2025-06-24,avg_order_value_usd,2,59.01,60.7514,-1.2726,0.6586,-0.0479,0.1514,DOWN,-2.87,False,False,False,False,0,,
2025-06-25,avg_order_value_usd,2,58.38,60.2014,-1.2591,0.34,-0.0619,0.0935,DOWN,-3.03,False,False,False,False,0,,
2025-06-26,avg_order_value_usd,2,57.4,59.5914,-1.3572,-0.3028,-0.0692,0.0693,DOWN,-3.68,False,False,False,False,0,,
2025-06-27,avg_order_value_usd,2,55.45,58.7986,-1.5961,-0.8892,-0.091,0.0284,DOWN,-5.7,False,False,False,False,0,,
2025-06-28,avg_order_value_usd,2,56.66,58.0871,-0.7944,-0.0213,-0.0808,0.078,DOWN,-2.46,False,False,False,False,0,,
2025-06-29,avg_order_value_usd,2,53.93,57.0743,-1.6861,-1.4166,-0.1162,0.0088,DOWN,-5.51,False,False,False,False,0,,
2025-06-30,avg_order_value_usd,2,51.93,56.1086,-1.6563,-3.0231,-0.1152,-0.0127,DOWN,-7.45,False,True,False,True,0,,
2025-07-01,avg_order_value_usd,2,51.69,55.0629,-1.2803,-2.1732,-0.124,-0.0002,DOWN,-6.13,False,False,False,False,0,,
2025-07-02,avg_order_value_usd,2,53.26,54.3314,-0.478,-0.3095,-0.0877,0.0151,DOWN,-1.97,False,False,False,False,0,,
2025-07-03,avg_order_value_usd,2,54.89,53.9729,0.5006,0.8483,-0.0437,0.0404,UP,1.7,False,False,False,False,0,,
2025-07-04,avg_order_value_usd,2,53.5,53.6943,-0.1133,0.4228,-0.0352,-0.0122,DOWN,-0.36,False,False,False,False,0,,
2025-07-05,avg_order_value_usd,2,53.34,53.22,0.1081,-0.5395,-0.0586,-0.046,UP,0.23,False,False,False,False,0,,
2025-07-06,avg_order_value_usd,2,51.57,52.8829,-1.0831,-0.702,-0.0438,-0.0664,DOWN,-2.48,False,False,False,False,0,,
2025-07-07,avg_order_value_usd,2,52.89,53.02,-0.1142,0.1196,0.0185,-0.0451,DOWN,-0.25,False,False,False,False,0,,
2025-07-08,avg_order_value_usd,2,51.18,52.9471,-1.4152,-0.9089,-0.0099,-0.1098,DOWN,-3.34,False,False,False,False,0,,
2025-07-09,avg_order_value_usd,2,51.12,52.6414,-1.0784,-0.7731,-0.0402,-0.1272,DOWN,-2.89,False,False,False,False,0,,
2025-07-10,avg_order_value_usd,2,52.48,52.2971,0.1816,-0.564,-0.0439,-0.1153,UP,0.35,False,False,False,False,0,,
2025-07-11,avg_order_value_usd,2,52.29,52.1243,0.1929,-0.4001,-0.0226,-0.1394,UP,0.32,False,False,False,False,0,,
2025-07-12,avg_order_value_usd,2,54.13,52.2371,1.7675,0.6095,0.0148,-0.0957,UP,3.62,False,False,False,False,0,,
2025-07-13,avg_order_value_usd,2,53.12,52.4586,0.618,-0.0096,0.0301,-0.1217,UP,1.26,False,False,False,False,0,,
2025-07-14,avg_order_value_usd,2,53.61,52.5614,0.9116,-1.1308,0.0136,-0.1353,UP,2.0,False,False,False,False,0,,
2025-07-15,avg_order_value_usd,2,54.68,53.0614,1.3389,0.2132,0.0684,-0.1421,UP,3.05,False,False,False,False,0,,
2025-07-16,avg_order_value_usd,2,54.52,53.5471,1.0184,-0.0472,0.0665,-0.1278,UP,1.82,False,False,False,False,0,,
2025-07-17,avg_order_value_usd,2,56.2,54.0786,1.6951,0.2933,0.0709,-0.0933,UP,3.92,False,False,False,False,0,,
2025-07-18,avg_order_value_usd,2,56.82,54.7257,1.5623,0.7828,0.0866,-0.0869,UP,3.83,False,False,False,False,0,,
2025-07-19,avg_order_value_usd,2,54.8,54.8214,-0.0163,-2.248,0.0124,-0.1114,DOWN,-0.04,False,False,False,False,0,,
2025-07-20,avg_order_value_usd,2,59.56,55.7414,1.9092,2.3921,0.1212,-0.0236,UP,6.85,False,False,False,False,0,,
2025-07-21,avg_order_value_usd,2,60.2,56.6829,1.4967,1.4511,0.1229,-0.0234,UP,6.2,False,False,False,False,0,,
2025-07-22,avg_order_value_usd,2,60.17,57.4671,1.0888,1.4339,0.1004,-0.0139,UP,4.7,False,False,False,False,0,,
2025-07-23,avg_order_value_usd,2,58.34,58.0129,0.1543,0.3262,0.0701,-0.006,UP,0.56,False,False,False,False,0,,
2025-07-24,avg_order_value_usd,2,58.34,58.3186,0.0109,-0.0702,0.0381,-0.0114,UP,0.04,False,False,False,False,0,,
2025-07-25,avg_order_value_usd,2,57.69,58.4429,-0.4007,-0.6357,0.0153,-0.0118,DOWN,-1.29,False,False,False,False,0,,
2025-07-26,avg_order_value_usd,2,58.38,58.9543,-0.5705,-0.0745,0.0653,0.0171,DOWN,-0.97,False,False,False,False,0,,
2025-07-27,avg_order_value_usd,2,58.72,58.8343,-0.1176,-0.6275,-0.0141,0.059,DOWN,-0.19,False,False,False,False,0,,
2025-07-28,avg_order_value_usd,2,60.83,58.9243,1.6792,0.0406,0.0105,0.0736,UP,3.23,False,False,False,False,0,,
2025-07-29,avg_order_value_usd,2,60.83,59.0186,1.4213,0.0414,0.011,0.1279,UP,3.07,False,False,False,False,0,,
2025-07-30,avg_order_value_usd,2,61.27,59.4371,1.2391,1.5042,0.0502,0.1799,UP,3.08,False,False,False,False,0,,
2025-07-31,avg_order_value_usd,2,61.53,59.8929,1.0406,1.5099,0.0547,0.1904,UP,2.73,False,False,False,False,0,,
2025-08-01,avg_order_value_usd,2,61.16,60.3886,0.6011,0.4848,0.0601,0.1483,UP,1.28,False,False,False,False,0,,
2025-08-02,avg_order_value_usd,2,60.75,60.7271,0.0246,0.2672,0.0406,0.1068,UP,0.04,False,False,False,False,0,,
2025-08-03,avg_order_value_usd,2,61.9,61.1814,1.6942,0.2202,0.0542,0.157,UP,1.17,False,False,False,False,0,,
2025-08-04,avg_order_value_usd,2,62.63,61.4386,1.813,0.336,0.0296,0.1742,UP,1.94,False,False,False,False,0,,
2025-08-05,avg_order_value_usd,2,61.64,61.5543,0.1426,-0.4745,0.0133,0.1953,UP,0.14,False,False,False,False,0,,
2025-08-06,avg_order_value_usd,2,60.11,61.3886,-1.5697,-0.6228,-0.0189,0.1365,DOWN,-2.08,False,False,False,False,0,,
2025-08-07,avg_order_value_usd,2,59.88,61.1529,-1.2893,-0.13,-0.0268,0.17,DOWN,-2.08,False,False,False,False,0,,
2025-08-08,avg_order_value_usd,2,61.12,61.1471,-0.0275,-0.1216,-0.0007,0.1956,DOWN,-0.04,False,False,False,False,0,,
2025-08-09,avg_order_value_usd,2,60.91,61.17,-0.2657,0.8782,0.0026,0.1606,DOWN,-0.43,False,False,False,False,0,,
2025-08-10,avg_order_value_usd,2,62.82,61.3014,1.3309,1.3923,0.0149,0.2014,UP,2.48,False,False,False,False,0,,
2025-08-11,avg_order_value_usd,2,61.66,61.1629,0.4955,0.3524,-0.0155,0.1391,UP,0.81,False,False,False,False,0,,
2025-08-12,avg_order_value_usd,2,61.63,61.1614,0.4673,0.3914,-0.0002,0.1602,UP,0.77,False,False,False,False,0,,
2025-08-13,avg_order_value_usd,2,58.41,60.9186,-1.7677,-1.4654,-0.0283,0.0895,DOWN,-4.12,False,False,False,False,0,,
2025-08-14,avg_order_value_usd,2,57.59,60.5914,-1.5917,-0.9102,-0.0382,0.0532,DOWN,-4.95,False,False,False,False,0,,
2025-08-15,avg_order_value_usd,2,57.15,60.0243,-1.2718,-2.5002,-0.065,0.0482,DOWN,-4.79,False,True,False,True,0,,
2025-08-16,avg_order_value_usd,2,57.69,59.5643,-0.7893,-1.0857,-0.0529,0.0265,DOWN,-3.15,False,False,False,False,0,,
2025-08-17,avg_order_value_usd,2,59.67,59.1143,0.2914,-0.7789,-0.0501,0.0502,UP,0.94,False,False,False,False,0,,
2025-08-18,avg_order_value_usd,2,59.57,58.8157,0.4782,-0.3433,-0.0339,0.087,UP,1.28,False,False,False,False,0,,
2025-08-19,avg_order_value_usd,2,61.18,58.7514,1.678,0.2063,-0.0073,0.0272,UP,4.13,False,False,False,False,0,,
2025-08-20,avg_order_value_usd,2,61.78,59.2329,1.3951,1.4304,0.0577,0.0262,UP,4.3,False,False,False,False,0,,
2025-08-21,avg_order_value_usd,2,62.76,59.9714,1.3415,2.8099,0.0898,0.043,UP,4.65,False,True,False,True,0,,
2025-08-22,avg_order_value_usd,2,61.97,60.66,0.7432,0.8167,0.0843,0.0622,UP,2.16,False,False,False,False,0,,
2025-08-23,avg_order_value_usd,2,63.43,61.48,1.3358,2.4496,0.0995,0.0872,UP,3.17,False,False,False,False,0,,
2025-08-24,avg_order_value_usd,2,61.88,61.7957,0.0689,0.4116,0.037,0.0726,UP,0.14,False,False,False,False,0,,
2025-08-25,avg_order_value_usd,2,62.27,62.1814,0.1213,1.6263,0.0453,0.0666,UP,0.14,False,False,False,False,0,,
2025-08-26,avg_order_value_usd,2,60.91,62.1429,-1.5483,-0.1611,-0.0044,0.0373,DOWN,-1.98,False,False,False,False,0,,
2025-08-27,avg_order_value_usd,2,60.11,61.9043,-1.6149,-0.1206,-0.027,-0.0118,DOWN,-2.9,False,False,False,False,0,,
2025-08-28,avg_order_value_usd,2,58.21,61.2543,-1.7895,-0.5579,-0.0725,-0.0431,DOWN,-4.97,False,False,False,False,0,,
2025-08-29,avg_order_value_usd,2,57.49,60.6143,-1.4423,-1.1855,-0.0723,-0.0617,DOWN,-5.15,False,False,False,False,0,,
2025-08-30,avg_order_value_usd,2,57.84,59.8157,-0.9992,-0.3804,-0.0881,-0.06,DOWN,-3.3,False,False,False,False,0,,
2025-08-31,avg_order_value_usd,2,57.67,59.2143,-0.8202,-0.3485,-0.068,-0.0571,DOWN,-2.61,False,False,False,False,0,,
2025-09-01,avg_order_value_usd,2,55.97,58.3143,-1.4015,-0.7503,-0.1012,-0.0787,DOWN,-4.02,False,False,False,False,0,,
2025-09-02,avg_order_value_usd,2,57.71,57.8571,-0.1205,-0.4367,-0.0525,-0.0677,DOWN,-0.25,False,False,False,False,0,,
2025-09-03,avg_order_value_usd,2,58.03,57.56,0.6348,-0.0799,-0.0346,-0.0734,UP,0.82,False,False,False,False,0,,
2025-09-04,avg_order_value_usd,2,59.15,57.6943,1.5534,0.8046,0.0161,-0.0404,UP,2.52,False,False,False,False,0,,
2025-09-05,avg_order_value_usd,2,59.97,58.0486,1.5248,1.4975,0.0431,-0.0023,UP,3.31,False,False,False,False,0,,
2025-09-06,avg_order_value_usd,2,59.02,58.2171,0.6149,0.61,0.0204,-0.0144,UP,1.38,False,False,False,False,0,,
2025-09-07,avg_order_value_usd,2,56.57,58.06,-1.0336,-0.4072,-0.0191,-0.0744,DOWN,-2.57,False,False,False,False,0,,
2025-09-08,avg_order_value_usd,2,55.42,57.9814,-1.6185,-0.4226,-0.0098,-0.0901,DOWN,-4.42,False,False,False,False,0,,
2025-09-09,avg_order_value_usd,2,56.88,57.8629,-0.6006,0.1282,-0.0144,-0.0946,DOWN,-1.7,False,False,False,False,0,,
2025-09-10,avg_order_value_usd,2,55.56,57.51,-1.0557,-0.7239,-0.0426,-0.0989,DOWN,-3.39,False,False,False,False,0,,
2025-09-11,avg_order_value_usd,2,56.52,57.1343,-0.3569,-0.1894,-0.0445,-0.0829,DOWN,-1.08,False,False,False,False,0,,
2025-09-12,avg_order_value_usd,2,55.74,56.53,-0.6407,-0.6228,-0.0705,-0.0457,DOWN,-1.4,False,False,False,False,0,,
2025-09-13,avg_order_value_usd,2,56.19,56.1257,0.1145,-0.6096,-0.0479,-0.0243,UP,0.11,False,False,False,False,0,,
2025-09-14,avg_order_value_usd,2,53.96,55.7529,-1.8876,-1.7958,-0.0461,-0.0558,DOWN,-3.22,False,False,False,False,0,,
2025-09-15,avg_order_value_usd,2,55.4,55.75,-0.368,-0.1561,-0.0004,-0.0397,DOWN,-0.63,False,False,False,False,0,,
2025-09-16,avg_order_value_usd,2,55.34,55.53,-0.2333,-0.5819,-0.0271,-0.0726,DOWN,-0.34,False,False,False,False,0,,
2025-09-17,avg_order_value_usd,2,56.39,55.6486,0.845,-0.0061,0.0149,-0.0534,UP,1.33,False,False,False,False,1,sessions,bot_traffic_surge
2025-09-18,avg_order_value_usd,2,56.58,55.6571,1.0398,-0.1981,0.0011,-0.0752,UP,1.66,False,False,False,False,0,,
2025-09-19,avg_order_value_usd,2,57.49,55.9071,1.4026,0.5206,0.0314,-0.0694,UP,2.83,False,False,False,False,0,,
2025-09-20,avg_order_value_usd,2,57.29,56.0643,0.9845,0.2125,0.0196,-0.0872,UP,2.19,False,False,False,False,0,,
2025-09-21,avg_order_value_usd,2,58.11,56.6571,1.3855,1.5355,0.0769,-0.0623,UP,2.56,False,False,False,False,0,,
2025-09-22,avg_order_value_usd,2,56.21,56.7729,-0.6091,0.2075,0.0146,-0.1138,DOWN,-0.99,False,False,False,False,0,,
2025-09-23,avg_order_value_usd,2,54.87,56.7057,-1.7424,-0.9606,-0.0085,-0.1133,DOWN,-3.24,False,False,False,False,0,,
2025-09-24,avg_order_value_usd,2,55.75,56.6143,-0.7775,-0.0184,-0.0113,-0.1047,DOWN,-1.53,False,False,False,False,0,,
2025-09-25,avg_order_value_usd,2,55.68,56.4857,-0.6904,0.3367,-0.0159,-0.0859,DOWN,-1.43,False,False,False,False,0,,
2025-09-26,avg_order_value_usd,2,55.38,56.1843,-0.7077,-0.2756,-0.0367,-0.0787,DOWN,-1.43,False,False,False,False,0,,
2025-09-27,avg_order_value_usd,2,55.16,55.88,-0.6701,-1.0234,-0.0372,-0.0524,DOWN,-1.29,False,False,False,False,0,,
2025-09-28,avg_order_value_usd,2,55.75,55.5429,0.468,0.1728,-0.0406,-0.0303,UP,0.37,False,False,False,False,0,,
2025-09-29,avg_order_value_usd,2,55.02,55.3729,-0.9654,-0.2521,-0.0212,-0.0488,DOWN,-0.64,False,False,False,False,0,,
2025-09-30,avg_order_value_usd,2,55.63,55.4814,0.4988,0.7408,0.0139,-0.0354,UP,0.27,False,False,False,False,0,,
2025-10-01,avg_order_value_usd,2,54.51,55.3043,-1.7879,-1.2014,-0.0222,-0.0261,DOWN,-1.44,False,False,False,False,0,,
2025-10-02,avg_order_value_usd,2,54.04,55.07,-1.6793,-1.052,-0.0295,-0.0636,DOWN,-1.87,False,False,False,False,0,,
2025-10-03,avg_order_value_usd,2,55.25,55.0514,0.3286,0.3858,-0.0023,-0.0479,UP,0.36,False,False,False,False,0,,
2025-10-04,avg_order_value_usd,2,56.53,55.2471,1.5524,0.761,0.0248,-0.0443,UP,2.32,False,False,False,False,0,,
2025-10-05,avg_order_value_usd,2,55.17,55.1643,0.0072,1.0134,-0.0104,-0.08,UP,0.01,False,False,False,False,0,,
2025-10-06,avg_order_value_usd,2,56.17,55.3286,0.9606,1.8264,0.0209,-0.0483,UP,1.52,False,False,False,False,0,,
2025-10-07,avg_order_value_usd,2,54.89,55.2229,-0.379,0.2108,-0.0133,-0.0297,DOWN,-0.6,False,False,False,False,0,,
2025-10-08,avg_order_value_usd,2,55.77,55.4029,0.4393,0.7814,0.0231,0.0063,UP,0.66,False,False,False,False,0,,
2025-10-09,avg_order_value_usd,2,53.47,55.3214,-1.8478,-1.4316,-0.0105,-0.06,DOWN,-3.35,False,False,False,False,0,,
2025-10-10,avg_order_value_usd,2,52.17,54.8814,-1.7385,-2.1927,-0.0557,-0.061,DOWN,-4.94,False,False,False,False,0,,
2025-10-11,avg_order_value_usd,2,51.65,54.1843,-1.4273,-3.2175,-0.0863,-0.0862,DOWN,-4.68,False,True,False,True,0,,
