date,kpi,tier,actual_value,rolling_mean,z_score,stl_residual_z,wow_change,mom_change,deviation_pct,direction,flag_a1,flag_a2,flag_a3,method_a_flag,anomaly_flag,anomaly_event,anomaly_kpi,method_b_flag,method_b_score,top_5_features,method_c_flag,yhat,yhat_lower,yhat_upper,votes,confirmed,severity,methods_flagged,anomaly_id,expected_value,direction_suppressed,direction_suppression_reason
2025-07-28,return_rate,2,0.0762,0.0791,-1.9405,-0.8991,-0.0896,-0.0193,-3.67,DOWN,False,False,False,False,0,,,False,-0.09169,"bounce_rate, n_unique_customers, total_stock_on_hand, inventory_health, economic_index",False,,,,0,False,NONE,,,0.0791,False,
2025-07-29,return_rate,2,0.0791,0.0788,0.2321,-0.1142,-0.0235,0.0561,0.38,UP,False,False,False,False,0,,,False,-0.08272,"total_stock_on_hand, inventory_health, pages_per_session, n_reorders, total_clicks",False,,,,0,False,NONE,,,0.0788,False,
2025-07-30,return_rate,2,0.0776,0.0785,-0.7429,-0.1922,-0.0251,0.036,-1.15,DOWN,False,False,False,False,0,,,False,-0.08846,"bounce_rate, inventory_health, total_stock_on_hand, total_impressions, economic_index",False,,,,0,False,NONE,,,0.0785,False,
2025-07-31,return_rate,2,0.0776,0.0783,-0.5587,-0.5743,-0.0202,0.0472,-0.89,DOWN,False,False,False,False,0,,,False,-0.10182,"n_unique_customers, total_impressions, economic_index, seasonal_index, total_stock_on_hand",False,,,,0,False,NONE,,,0.0783,False,
2025-08-01,return_rate,2,0.0776,0.078,-0.3669,-0.7813,-0.0251,0.0444,-0.51,DOWN,False,False,False,False,0,,,False,-0.09421,"n_unique_customers, total_clicks, total_impressions, avg_session_duration_sec, economic_index",False,,,,0,False,NONE,,,0.078,False,
2025-08-02,return_rate,2,0.0794,0.078,1.3049,-0.5934,-0.0025,0.0847,1.79,UP,False,False,False,False,0,,,False,-0.11148,"total_stock_on_hand, inventory_health, pages_per_session, economic_index, seasonal_index",False,,,,0,False,NONE,,,0.078,False,
2025-08-03,return_rate,2,0.0814,0.0784,1.761,1.1519,0.0383,0.053,3.83,UP,False,False,False,False,0,,,False,-0.09589,"total_clicks, inventory_health, total_stock_on_hand, economic_index, total_impressions",False,,,,0,False,NONE,,,0.0784,False,
2025-08-04,return_rate,2,0.08,0.079,0.7141,0.6515,0.0499,0.0403,1.27,UP,False,False,False,False,0,,,False,-0.09575,"economic_index, pages_per_session, n_orders, total_impressions, n_returns",False,,,,0,False,NONE,,,0.079,False,
2025-08-05,return_rate,2,0.0773,0.0787,-0.8837,-2.4521,-0.0228,-0.0153,-1.78,DOWN,False,False,False,False,0,,,False,-0.10499,"pages_per_session, economic_index, avg_session_duration_sec, total_spend_usd, total_units_sold",False,,,,0,False,NONE,,,0.0787,False,
2025-08-06,return_rate,2,0.0783,0.0788,-0.328,0.1594,0.009,-0.06,-0.63,DOWN,False,False,False,False,0,,,False,-0.11124,"total_spend_usd, avg_session_duration_sec, n_reorders, total_conversions_marketing, inventory_health",False,,,,0,False,NONE,,,0.0788,False,
2025-08-07,return_rate,2,0.0794,0.0791,0.2385,0.4395,0.0232,-0.0149,0.38,UP,False,False,False,False,0,,,False,-0.11727,"total_units_sold, total_impressions, bounce_rate, total_clicks, seasonal_index",False,,,,0,False,NONE,,,0.0791,False,
2025-08-08,return_rate,2,0.0789,0.0792,-0.2648,-0.0687,0.0168,-0.0271,-0.38,DOWN,False,False,False,False,0,,,False,-0.07871,"total_impressions, total_units_sold, n_orders, avg_session_duration_sec, n_unique_customers",False,,,,0,False,NONE,,,0.0792,False,
2025-08-09,return_rate,2,0.08,0.0793,0.5062,-0.084,0.0076,-0.0196,0.88,UP,False,False,False,False,0,,,False,-0.09851,"n_unique_customers, total_impressions, n_orders, total_clicks, economic_index",False,,,,0,False,NONE,,,0.0793,False,
2025-08-10,return_rate,2,0.0823,0.0795,1.7994,2.7179,0.0111,-0.0024,3.52,UP,False,True,False,True,0,,,False,-0.05206,"total_impressions, n_unique_customers, economic_index, n_orders, bounce_rate",False,,,,1,False,NONE,statistical,,0.0795,False,
2025-08-11,return_rate,2,0.0786,0.0793,-0.4137,-0.0844,-0.0175,-0.0519,-0.88,DOWN,False,False,False,False,0,,,False,-0.06098,"n_unique_customers, total_spend_usd, total_impressions, n_orders, economic_index",False,,,,0,False,NONE,,,0.0793,False,
2025-08-12,return_rate,2,0.08,0.0796,0.266,0.7434,0.0349,-0.0396,0.5,UP,False,False,False,False,0,,,False,-0.07764,"n_unique_customers, total_units_sold, bounce_rate, pages_per_session, economic_index",False,,,,0,False,NONE,,,0.0796,False,
2025-08-13,return_rate,2,0.0741,0.079,-1.9846,-0.7339,-0.0536,-0.0761,-6.2,DOWN,False,False,False,False,0,,,False,-0.08992,"n_unique_customers, total_spend_usd, consumer_sentiment, avg_session_duration_sec, total_attributed_revenue_usd",False,,,,0,False,NONE,,,0.079,False,
2025-08-14,return_rate,2,0.0755,0.0785,-1.0615,-0.3228,-0.0491,-0.0893,-3.82,DOWN,False,False,False,False,0,,,False,-0.1075,"bounce_rate, pages_per_session, total_clicks, n_reorders, consumer_sentiment",False,,,,0,False,NONE,,,0.0785,False,
2025-08-15,return_rate,2,0.0758,0.078,-0.7537,-0.2654,-0.0393,-0.0767,-2.82,DOWN,False,False,False,False,0,,,False,-0.10764,"total_attributed_revenue_usd, total_conversions_marketing, avg_roas, pages_per_session, consumer_sentiment",False,,,,0,False,NONE,,,0.078,False,
2025-08-16,return_rate,2,0.0704,0.0767,-1.5798,-3.2938,-0.12,-0.133,-8.21,DOWN,False,True,False,True,0,,,False,-0.10185,"n_reorders, consumer_sentiment, total_impressions, return_rate, inventory_health",False,,,,1,False,NONE,statistical,,0.0767,False,
2025-08-17,return_rate,2,0.0724,0.0753,-0.8543,-0.6937,-0.1203,-0.1084,-3.85,DOWN,False,False,False,False,0,,,False,-0.03134,"n_stockouts, total_stock_on_hand, inventory_health, n_orders, bounce_rate",False,,,,0,False,NONE,,,0.0753,False,
2025-08-18,return_rate,2,0.0759,0.0749,0.3388,0.5609,-0.0344,-0.0943,1.34,UP,False,False,False,False,0,,,False,-0.06339,"avg_session_duration_sec, total_conversions_marketing, total_units_sold, total_clicks, total_spend_usd",False,,,,0,False,NONE,,,0.0749,False,
2025-08-19,return_rate,2,0.0756,0.0742,0.6424,0.404,-0.055,-0.062,1.89,UP,False,False,False,False,0,,,False,-0.05753,"total_attributed_revenue_usd, avg_roas, total_conversions_marketing, avg_session_duration_sec, pages_per_session",False,,,,0,False,NONE,,,0.0742,False,
2025-08-20,return_rate,2,0.0714,0.0739,-1.0353,0.0713,-0.0364,-0.147,-3.38,DOWN,False,False,False,False,0,,,False,-0.0969,"avg_session_duration_sec, economic_index, n_orders, consumer_sentiment, bounce_rate",False,,,,0,False,NONE,,,0.0739,False,
2025-08-21,return_rate,2,0.0714,0.0733,-0.7778,-0.3988,-0.0543,-0.1185,-2.59,DOWN,False,False,False,False,0,,,False,-0.06281,"total_conversions_marketing, total_units_sold, economic_index, consumer_sentiment, total_impressions",False,,,,0,False,NONE,,,0.0733,False,
2025-08-22,return_rate,2,0.0734,0.0729,0.2201,0.4164,-0.0317,-0.0779,0.69,UP,False,False,False,False,0,,,False,-0.10015,"consumer_sentiment, bounce_rate, economic_index, avg_session_duration_sec, total_stock_on_hand",False,,,,0,False,NONE,,,0.0729,False,
2025-08-23,return_rate,2,0.0744,0.0735,0.4808,0.2408,0.0568,-0.0606,1.22,UP,False,False,False,False,0,,,False,-0.08217,"economic_index, bounce_rate, total_units_sold, consumer_sentiment, inventory_health",False,,,,0,False,NONE,,,0.0735,False,
2025-08-24,return_rate,2,0.0701,0.0732,-1.3597,-0.4065,-0.0318,-0.1193,-4.23,DOWN,False,False,False,False,0,,,False,-0.08194,"consumer_sentiment, bounce_rate, economic_index, total_units_sold, total_conversions_marketing",False,,,,0,False,NONE,,,0.0732,False,
2025-08-25,return_rate,2,0.0698,0.0723,-1.1329,-1.2109,-0.0804,-0.1231,-3.46,DOWN,False,False,False,False,0,,,False,-0.10161,"consumer_sentiment, economic_index, return_rate, n_unique_customers, avg_session_duration_sec",False,,,,0,False,NONE,,,0.0723,False,
2025-08-26,return_rate,2,0.0711,0.0717,-0.3322,-0.2572,-0.0595,-0.0931,-0.84,DOWN,False,False,False,False,0,,,False,-0.09602,"consumer_sentiment, total_units_sold, pages_per_session, total_stock_on_hand, inventory_health",False,,,,0,False,NONE,,,0.0717,False,
2025-08-27,return_rate,2,0.069,0.0713,-1.1808,-0.3847,-0.0336,-0.0945,-3.23,DOWN,False,False,False,False,0,,,False,-0.07754,"consumer_sentiment, avg_session_duration_sec, return_rate, marketing_pressure, n_reorders",False,,,,0,False,NONE,,,0.0713,False,
2025-08-28,return_rate,2,0.0725,0.0715,0.5114,0.9732,0.0154,-0.0834,1.4,UP,False,False,False,False,0,,,False,-0.0708,"avg_session_duration_sec, marketing_pressure, conversion_rate, total_attributed_revenue_usd, avg_roas",False,,,,0,False,NONE,,,0.0715,False,
2025-08-29,return_rate,2,0.0714,0.0712,0.1174,-0.4203,-0.0272,-0.0799,0.28,UP,False,False,False,False,0,,,False,-0.04414,"n_reorders, marketing_pressure, conversion_rate, total_clicks, bounce_rate",False,,,,0,False,NONE,,,0.0712,False,
2025-08-30,return_rate,2,0.0703,0.0706,-0.2592,-1.8327,-0.0551,-0.0941,-0.42,DOWN,False,False,False,False,0,,,False,-0.05244,"total_attributed_revenue_usd, avg_roas, marketing_pressure, conversion_rate, total_conversions_marketing",False,,,,0,False,NONE,,,0.0706,False,
2025-08-31,return_rate,2,0.0741,0.0712,1.7025,0.7161,0.0571,-0.0451,4.07,UP,False,False,False,False,0,,,False,-0.08232,"avg_roas, total_attributed_revenue_usd, marketing_pressure, conversion_rate, consumer_sentiment",False,,,,0,False,NONE,,,0.0712,False,
2025-09-01,return_rate,2,0.0741,0.0718,1.2139,0.5658,0.0616,-0.0668,3.2,UP,False,False,False,False,0,,,False,-0.07773,"bounce_rate, pages_per_session, n_unique_customers, consumer_sentiment, total_units_sold",False,,,,0,False,NONE,,,0.0718,False,
2025-09-02,return_rate,2,0.0718,0.0719,-0.0455,-0.2699,0.0098,-0.1179,-0.14,DOWN,False,False,False,False,0,,,False,-0.11418,"avg_session_duration_sec, pages_per_session, marketing_pressure, conversion_rate, total_impressions",False,,,,0,False,NONE,,,0.0719,False,
2025-09-03,return_rate,2,0.0725,0.0724,0.0823,0.5348,0.0507,-0.0938,0.14,UP,False,False,False,False,0,,,False,-0.07357,"total_clicks, total_impressions, n_reorders, avg_session_duration_sec, marketing_pressure",False,,,,0,False,NONE,,,0.0724,False,
2025-09-04,return_rate,2,0.0711,0.0722,-0.7396,-0.1426,-0.0193,-0.0802,-1.52,DOWN,False,False,False,False,0,,,False,-0.07748,"total_conversions_marketing, avg_session_duration_sec, avg_roas, total_attributed_revenue_usd, marketing_pressure",False,,,,0,False,NONE,,,0.0722,False,
2025-09-05,return_rate,2,0.0746,0.0726,1.1739,1.195,0.0448,-0.0473,2.75,UP,False,False,False,False,0,,,False,-0.11155,"total_spend_usd, marketing_pressure, conversion_rate, consumer_sentiment, n_unique_customers",False,,,,0,False,NONE,,,0.0726,False,
2025-09-06,return_rate,2,0.0743,0.0732,0.7792,0.1597,0.0569,-0.0642,1.5,UP,False,False,False,False,0,,,False,-0.11986,"pages_per_session, total_conversions_marketing, total_spend_usd, consumer_sentiment, total_clicks",False,,,,0,False,NONE,,,0.0732,False,
2025-09-07,return_rate,2,0.075,0.0733,1.0873,1.418,0.0121,-0.0494,2.32,UP,False,False,False,False,0,,,False,-0.11145,"total_spend_usd, avg_session_duration_sec, total_units_sold, pages_per_session, consumer_sentiment",False,,,,0,False,NONE,,,0.0733,False,
2025-09-08,return_rate,2,0.0714,0.073,-0.9507,-0.3268,-0.0364,-0.1075,-2.19,DOWN,False,False,False,False,0,,,False,-0.11089,"total_units_sold, consumer_sentiment, avg_session_duration_sec, n_reorders, inventory_health",False,,,,0,False,NONE,,,0.073,False,
2025-09-09,return_rate,2,0.07,0.0727,-1.3778,-0.2512,-0.0251,-0.1495,-3.71,DOWN,False,False,False,False,0,,,False,-0.0671,"bounce_rate, inventory_health, total_stock_on_hand, consumer_sentiment, total_units_sold",False,,,,0,False,NONE,,,0.0727,False,
2025-09-10,return_rate,2,0.07,0.0723,-1.0584,0.3994,-0.0345,-0.1094,-3.18,DOWN,False,False,False,False,0,,,False,-0.06844,"pages_per_session, consumer_sentiment, total_stock_on_hand, inventory_health, total_clicks",False,,,,0,False,NONE,,,0.0723,False,
2025-09-11,return_rate,2,0.0683,0.0719,-1.3595,-0.3148,-0.0394,-0.1463,-5.01,DOWN,False,False,False,False,0,,,False,-0.03095,"n_stockouts, pages_per_session, consumer_sentiment, inventory_health, total_stock_on_hand",False,,,,0,False,NONE,,,0.0719,False,
2025-09-12,return_rate,2,0.0693,0.0712,-0.7397,-0.0835,-0.071,-0.0648,-2.67,DOWN,False,False,False,False,0,,,False,-0.07997,"consumer_sentiment, bounce_rate, total_impressions, inventory_health, total_stock_on_hand",False,,,,0,False,NONE,,,0.0712,False,
2025-09-13,return_rate,2,0.067,0.0701,-1.2296,-2.9372,-0.0983,-0.1126,-4.42,DOWN,False,True,False,True,0,,,False,-0.08696,"consumer_sentiment, avg_session_duration_sec, return_rate, total_units_sold, n_unique_customers",False,,,,1,False,NONE,statistical,,0.0701,False,
2025-09-14,return_rate,2,0.0699,0.0694,0.3442,-0.5471,-0.068,-0.0778,0.72,UP,False,False,False,False,0,,,False,-0.07669,"consumer_sentiment, bounce_rate, pages_per_session, n_returns, total_units_sold",False,,,,0,False,NONE,,,0.0694,False,
2025-09-15,return_rate,2,0.0722,0.0695,1.6528,0.9065,0.0112,0.0256,3.88,UP,False,False,False,False,0,,,False,-0.11797,"consumer_sentiment, total_conversions_marketing, avg_session_duration_sec, n_returns, inventory_health",False,,,,0,False,NONE,,,0.0695,False,
2025-09-16,return_rate,2,0.0718,0.0698,1.0992,1.0303,0.0257,-0.0083,2.87,UP,False,False,False,False,0,,,False,-0.11229,"consumer_sentiment, total_clicks, total_spend_usd, total_conversions_marketing, total_attributed_revenue_usd",False,,,,0,False,NONE,,,0.0698,False,
2025-09-17,return_rate,2,0.069,0.0696,-0.3471,0.0858,-0.0143,-0.0909,-0.86,DOWN,False,False,False,False,1,bot_traffic_surge,sessions,True,0.02889,"unique_visitors, sessions, conversions_web, consumer_sentiment, return_rate",False,,,,1,False,NONE,isolation_forest,,0.0696,False,
2025-09-18,return_rate,2,0.0693,0.0698,-0.2748,-0.0468,0.0146,-0.0833,-0.72,DOWN,False,False,False,False,0,,,False,-0.07771,"n_reorders, total_clicks, consumer_sentiment, total_conversions_marketing, return_rate",False,,,,0,False,NONE,,,0.0698,False,
2025-09-19,return_rate,2,0.0683,0.0696,-0.7251,-0.8728,-0.0144,-0.0434,-1.87,DOWN,False,False,False,False,0,,,False,-0.07916,"consumer_sentiment, bounce_rate, inventory_health, total_stock_on_hand, return_rate",False,,,,0,False,NONE,,,0.0696,False,
2025-09-20,return_rate,2,0.0725,0.0704,1.2152,0.3515,0.0821,0.0154,2.98,UP,False,False,False,False,0,,,False,-0.00974,"avg_roas, total_attributed_revenue_usd, total_stock_on_hand, inventory_health, total_clicks",False,,,,0,False,NONE,,,0.0704,False,
2025-09-21,return_rate,2,0.0708,0.0706,0.1435,-0.1827,0.0129,-0.0354,0.28,UP,False,False,False,False,0,,,False,-0.08966,"consumer_sentiment, inventory_health, total_stock_on_hand, total_units_sold, return_rate",False,,,,0,False,NONE,,,0.0706,False,
2025-09-22,return_rate,2,0.0721,0.0705,0.929,0.6504,-0.0014,-0.0309,2.27,UP,False,False,False,False,0,,,False,-0.07679,"consumer_sentiment, total_impressions, inventory_health, total_stock_on_hand, avg_roas",False,,,,0,False,NONE,,,0.0705,False,
2025-09-23,return_rate,2,0.0718,0.0705,0.75,0.2695,0.0,0.0243,1.84,UP,False,False,False,False,0,,,False,-0.06459,"consumer_sentiment, n_unique_customers, total_units_sold, marketing_pressure, conversion_rate",False,,,,0,False,NONE,,,0.0705,False,
2025-09-24,return_rate,2,0.0698,0.0707,-0.5432,0.0794,0.0116,0.0,-1.27,DOWN,False,False,False,False,0,,,True,0.01999,"total_attributed_revenue_usd, avg_roas, total_conversions_marketing, avg_discount_pct, bounce_rate",False,,,,1,False,NONE,isolation_forest,,0.0707,False,
2025-09-25,return_rate,2,0.0727,0.0711,0.9652,1.0167,0.0491,0.0225,2.25,UP,False,False,False,False,0,,,True,0.0067,"total_attributed_revenue_usd, avg_roas, avg_discount_pct, total_conversions_marketing, marketing_pressure",False,,,,1,False,NONE,isolation_forest,,0.0711,False,
2025-09-26,return_rate,2,0.0714,0.0716,-0.1823,-0.2043,0.0454,0.0348,-0.28,DOWN,False,False,False,False,0,,,False,-0.04428,"inventory_health, total_stock_on_hand, total_spend_usd, total_clicks, avg_discount_pct",False,,,,0,False,NONE,,,0.0716,False,
2025-09-27,return_rate,2,0.0728,0.0716,1.096,0.1801,0.0041,0.0041,1.68,UP,False,False,False,False,0,,,False,-0.06969,"avg_session_duration_sec, total_impressions, total_units_sold, inventory_health, total_stock_on_hand",False,,,,0,False,NONE,,,0.0716,False,
2025-09-28,return_rate,2,0.0732,0.072,1.0765,0.4717,0.0339,0.0252,1.67,UP,False,False,False,False,0,,,False,-0.07693,"n_reorders, total_stock_on_hand, inventory_health, consumer_sentiment, total_spend_usd",False,,,,0,False,NONE,,,0.072,False,
2025-09-29,return_rate,2,0.0697,0.0716,-1.3561,-1.0715,-0.0333,-0.0085,-2.65,DOWN,False,False,False,False,0,,,False,-0.08562,"total_impressions, pages_per_session, avg_session_duration_sec, bounce_rate, total_clicks",False,,,,0,False,NONE,,,0.0716,False,
2025-09-30,return_rate,2,0.0714,0.0716,-0.1205,-0.5382,-0.0056,-0.0364,-0.28,DOWN,False,False,False,False,0,,,False,-0.11507,"total_spend_usd, n_unique_customers, total_impressions, consumer_sentiment, n_reorders",False,,,,0,False,NONE,,,0.0716,False,
2025-10-01,return_rate,2,0.0754,0.0724,1.6942,2.7122,0.0802,0.0175,4.14,UP,False,True,False,True,0,,,False,-0.10581,"n_reorders, avg_session_duration_sec, total_units_sold, total_impressions, consumer_sentiment",False,,,,1,False,NONE,statistical,,0.0724,False,
2025-10-02,return_rate,2,0.0725,0.0723,0.0881,-0.4328,-0.0028,0.0097,0.28,UP,False,False,False,False,0,,,False,-0.09879,"avg_session_duration_sec, total_units_sold, total_impressions, n_returns, economic_index",False,,,,0,False,NONE,,,0.0723,False,
2025-10-03,return_rate,2,0.0761,0.073,1.4,0.5249,0.0658,0.0497,4.25,UP,False,False,False,False,0,,,False,-0.13193,"avg_session_duration_sec, consumer_sentiment, n_reorders, avg_discount_pct, unique_visitors",False,,,,0,False,NONE,,,0.073,False,
2025-10-04,return_rate,2,0.0737,0.0731,0.2514,-0.3373,0.0124,0.0366,0.82,UP,False,False,False,False,0,,,False,-0.11697,"consumer_sentiment, pages_per_session, bounce_rate, marketing_pressure, conversion_rate",False,,,,0,False,NONE,,,0.0731,False,
2025-10-05,return_rate,2,0.0757,0.0735,0.9096,-0.0035,0.0342,0.0147,2.99,UP,False,False,False,False,0,,,False,-0.09568,"pages_per_session, avg_session_duration_sec, total_units_sold, n_orders, marketing_pressure",False,,,,0,False,NONE,,,0.0735,False,
2025-10-06,return_rate,2,0.0745,0.0742,0.1796,0.6263,0.0689,0.0027,0.4,UP,False,False,False,False,0,,,False,-0.10403,"n_reorders, total_impressions, pages_per_session, marketing_pressure, conversion_rate",False,,,,0,False,NONE,,,0.0742,False,
2025-10-07,return_rate,2,0.0769,0.075,1.2784,1.0639,0.077,0.0253,2.53,UP,False,False,False,False,0,,,False,-0.1067,"n_unique_customers, avg_session_duration_sec, marketing_pressure, conversion_rate, n_orders",False,,,,0,False,NONE,,,0.075,False,
2025-10-08,return_rate,2,0.0741,0.0748,-0.4491,-0.316,-0.0172,0.0378,-0.94,DOWN,False,False,False,False,0,,,False,-0.11479,"pages_per_session, total_conversions_marketing, total_units_sold, n_returns, marketing_pressure",False,,,,0,False,NONE,,,0.0748,False,
2025-10-09,return_rate,2,0.0773,0.0755,1.3042,-0.0642,0.0662,0.1043,2.38,UP,False,False,False,False,0,,,False,-0.12045,"pages_per_session, economic_index, bounce_rate, avg_session_duration_sec, total_spend_usd",False,,,,0,False,NONE,,,0.0755,False,
2025-10-10,return_rate,2,0.0802,0.0761,1.8122,0.7108,0.0539,0.1457,5.39,UP,False,False,False,False,0,,,False,-0.08894,"total_units_sold, total_clicks, avg_roas, total_attributed_revenue_usd, economic_index",False,,,,0,False,NONE,,,0.0761,False,
2025-10-11,return_rate,2,0.0769,0.0765,0.1888,-0.4466,0.0434,0.1259,0.52,UP,False,False,False,False,0,,,False,-0.0733,"n_reorders, total_clicks, economic_index, total_units_sold, total_impressions",False,,,,0,False,NONE,,,0.0765,False,
2025-10-12,return_rate,2,0.0794,0.077,1.0411,0.7544,0.0489,0.1457,3.12,UP,False,False,False,False,0,,,False,-0.09054,"bounce_rate, economic_index, total_spend_usd, pages_per_session, avg_session_duration_sec",False,,,,0,False,NONE,,,0.077,False,
2025-10-13,return_rate,2,0.0816,0.0781,1.4104,3.5217,0.0953,0.2179,4.48,UP,False,True,False,True,0,,,False,-0.0913,"total_impressions, avg_session_duration_sec, total_units_sold, total_spend_usd, bounce_rate",False,,,,1,False,NONE,statistical,,0.0781,False,
2025-10-14,return_rate,2,0.0758,0.0779,-0.7991,-0.3361,-0.0143,0.0844,-2.7,DOWN,False,False,False,False,0,,,False,-0.11614,"total_impressions, inventory_health, total_stock_on_hand, bounce_rate, total_clicks",False,,,,0,False,NONE,,,0.0779,False,
2025-10-15,return_rate,2,0.0761,0.0782,-0.938,0.0372,0.027,0.054,-2.69,DOWN,False,False,False,False,0,,,False,-0.11135,"n_reorders, total_impressions, n_unique_customers, avg_roas, total_attributed_revenue_usd",False,,,,0,False,NONE,,,0.0782,False,
2025-10-16,return_rate,2,0.0784,0.0783,0.0261,0.0212,0.0142,0.0919,0.13,UP,False,False,False,False,0,,,False,-0.13707,"total_impressions, total_clicks, total_spend_usd, seasonal_index, total_conversions_marketing",False,,,,0,False,NONE,,,0.0783,False,
2025-10-17,return_rate,2,0.0735,0.0774,-1.4626,-2.7313,-0.0835,0.0652,-5.04,DOWN,False,True,False,True,0,,,False,-0.09935,"n_reorders, pages_per_session, total_clicks, total_conversions_marketing, seasonal_index",False,,,,1,False,NONE,statistical,,0.0774,False,
2025-10-18,return_rate,2,0.0766,0.0773,-0.2784,-0.3685,-0.0039,0.1053,-0.91,DOWN,False,False,False,False,0,,,False,-0.08156,"pages_per_session, avg_session_duration_sec, n_unique_customers, n_reorders, total_impressions",False,,,,0,False,NONE,,,0.0773,False,
2025-10-19,return_rate,2,0.0769,0.077,-0.0342,-0.0303,-0.0315,0.1259,-0.13,DOWN,False,False,False,False,0,,,False,-0.11896,"avg_roas, total_attributed_revenue_usd, total_impressions, seasonal_index, avg_session_duration_sec",False,,,,0,False,NONE,,,0.077,False,
2025-10-20,return_rate,2,0.0725,0.0757,-1.5673,-0.9208,-0.1115,0.0,-4.23,DOWN,False,False,False,False,0,,,False,-0.07026,"n_stockouts, pages_per_session, total_units_sold, inventory_health, total_stock_on_hand",False,,,,0,False,NONE,,,0.0757,False,
2025-10-21,return_rate,2,0.0735,0.0754,-0.8477,-0.4844,-0.0303,0.0381,-2.52,DOWN,False,False,False,False,0,,,False,-0.1128,"avg_session_duration_sec, total_clicks, n_unique_customers, total_conversions_marketing, seasonal_index",False,,,,0,False,NONE,,,0.0754,False,
2025-10-22,return_rate,2,0.0754,0.0753,0.0659,0.21,-0.0092,0.0458,0.13,UP,False,False,False,False,0,,,False,-0.11224,"total_units_sold, total_spend_usd, avg_session_duration_sec, total_attributed_revenue_usd, avg_roas",False,,,,0,False,NONE,,,0.0753,False,
2025-10-23,return_rate,2,0.0788,0.0753,1.5378,0.8306,0.0051,0.0975,4.65,UP,False,False,False,False,0,,,False,-0.07374,"total_clicks, total_attributed_revenue_usd, avg_session_duration_sec, avg_roas, total_impressions",False,,,,0,False,NONE,,,0.0753,False,
2025-10-24,return_rate,2,0.0761,0.0757,0.1946,-0.6659,0.0354,0.0903,0.53,UP,False,False,False,False,0,,,False,-0.05812,"avg_roas, total_attributed_revenue_usd, total_conversions_marketing, bounce_rate, total_clicks",False,,,,0,False,NONE,,,0.0757,False,
2025-10-25,return_rate,2,0.0781,0.0759,0.9547,0.4591,0.0196,0.0743,2.9,UP,False,False,False,False,0,,,False,-0.10514,"total_units_sold, economic_index, seasonal_index, total_clicks, n_orders",False,,,,0,False,NONE,,,0.0759,False,
2025-10-26,return_rate,2,0.0745,0.0756,-0.4578,-0.2234,-0.0312,0.0434,-1.46,DOWN,False,False,False,False,0,,,False,-0.07752,"economic_index, total_units_sold, bounce_rate, n_unique_customers, total_spend_usd",False,,,,0,False,NONE,,,0.0756,False,
2025-10-27,return_rate,2,0.0737,0.0757,-0.9765,-0.0886,0.0166,0.0124,-2.64,DOWN,False,False,False,False,0,,,False,-0.09064,"economic_index, total_impressions, total_conversions_marketing, total_spend_usd, total_attributed_revenue_usd",False,,,,0,False,NONE,,,0.0757,False,
2025-10-28,return_rate,2,0.0729,0.0756,-1.2503,-0.1641,-0.0082,-0.0041,-3.57,DOWN,False,False,False,False,0,,,False,-0.07653,"avg_session_duration_sec, economic_index, bounce_rate, seasonal_index, consumer_sentiment",False,,,,0,False,NONE,,,0.0756,False,
2025-10-29,return_rate,2,0.0737,0.0754,-0.7341,0.0331,-0.0225,0.0574,-2.25,DOWN,False,False,False,False,0,,,False,-0.08045,"total_impressions, n_unique_customers, economic_index, total_clicks, total_spend_usd",False,,,,0,False,NONE,,,0.0754,False,
2025-10-30,return_rate,2,0.0741,0.0747,-0.3518,-0.7519,-0.0596,0.0378,-0.8,DOWN,False,False,False,False,0,,,False,-0.09299,"total_units_sold, consumer_sentiment, economic_index, seasonal_index, n_unique_customers",False,,,,0,False,NONE,,,0.0747,False,
2025-10-31,return_rate,2,0.0761,0.0747,0.7676,-0.0066,0.0,0.0093,1.87,UP,False,False,False,False,0,,,False,-0.09215,"n_unique_customers, economic_index, total_stock_on_hand, inventory_health, n_orders",False,,,,0,False,NONE,,,0.0747,False,
2025-11-01,return_rate,2,0.0753,0.0743,0.8997,-0.006,-0.0359,0.0386,1.35,UP,False,False,False,False,0,,,False,-0.1057,"economic_index, total_conversions_marketing, total_impressions, seasonal_index, pages_per_session",False,,,,0,False,NONE,,,0.0743,False,
2025-11-02,return_rate,2,0.0761,0.0746,1.2111,1.975,0.0215,0.0,2.01,UP,False,False,False,False,0,,,False,-0.07003,"economic_index, pages_per_session, total_stock_on_hand, inventory_health, n_reorders",False,,,,0,False,NONE,,,0.0746,False,
2025-11-03,return_rate,2,0.0737,0.0746,-0.6728,0.0431,0.0,0.0,-1.21,DOWN,False,False,False,False,0,,,False,-0.04234,"economic_index, avg_session_duration_sec, total_units_sold, n_reorders, seasonal_index",False,,,,0,False,NONE,,,0.0746,False,
2025-11-04,return_rate,2,0.0714,0.0743,-1.7673,0.1694,-0.0206,-0.0568,-3.9,DOWN,False,False,False,False,0,,,False,-0.05351,"economic_index, avg_discount_pct, marketing_pressure, conversion_rate, bounce_rate",False,,,,0,False,NONE,,,0.0743,False,
2025-11-05,return_rate,2,0.0704,0.0739,-1.547,-0.4502,-0.0448,-0.055,-4.74,DOWN,False,False,False,False,0,,,False,-0.01658,"consumer_sentiment, avg_session_duration_sec, inventory_health, total_stock_on_hand, avg_discount_pct",False,,,,0,False,NONE,,,0.0739,False,
