customer_id,segment,country,cohort_month,age,is_loyalty_member,lifetime_value_usd,email_opt_in,avg_review_score
C0005421,regular,UK,2022-07,56,0,722.56,1,
C0005422,occasional,US,2023-11,73,0,195.01,1,3.6
C0005423,new,UK,2022-05,71,0,44.26,1,3.5
C0005424,loyalty,US,2024-12,38,1,595.54,1,2.3
C0005425,churned,DE,2022-09,44,0,62.93,1,3.9
C0005426,occasional,US,2022-03,66,0,119.87,1,1.7
C0005427,churned,CA,2023-05,18,0,11.95,1,1.4
C0005428,new,FR,2023-02,67,0,18.06,1,4.5
C0005429,churned,US,2023-12,27,0,89.45,1,3.1
C0005430,occasional,AE,2024-01,32,0,179.08,1,4.5
C0005431,regular,AE,2023-10,45,0,310.88,1,1.1
C0005432,regular,UK,2023-09,58,0,796.29,0,3.8
C0005433,occasional,CA,2024-04,38,0,178.41,1,1.5
C0005434,regular,AE,2023-12,71,0,618.77,0,1.6
C0005435,new,US,2022-06,62,0,37.71,1,1.8
C0005436,loyalty,US,2023-05,60,1,2067.58,1,1.2
C0005437,new,US,2024-01,62,0,26.46,1,5.0
C0005438,regular,DE,2022-10,19,0,164.5,0,3.6
C0005439,churned,CA,2024-08,64,0,29.85,1,4.6
C0005440,regular,UK,2023-06,52,0,184.3,0,1.6
C0005441,loyalty,US,2022-12,28,1,2706.82,1,4.2
C0005442,new,CA,2023-02,62,0,17.92,1,1.4
C0005443,new,FR,2023-11,24,0,91.12,1,1.5
C0005444,new,US,2024-02,53,0,62.43,0,4.5
C0005445,churned,CA,2022-10,50,0,70.42,1,1.7
C0005446,regular,US,2022-07,19,0,307.41,0,4.2
C0005447,new,DE,2022-04,39,0,24.18,0,4.7
C0005448,regular,DE,2023-06,24,0,606.8,0,1.2
C0005449,occasional,CA,2024-10,71,0,92.4,1,4.7
C0005450,regular,US,2024-11,63,0,725.83,0,3.2
C0005451,loyalty,US,2023-09,74,1,2326.98,1,3.5
C0005452,occasional,UK,2023-08,45,0,98.84,1,4.4
C0005453,new,CA,2023-07,36,0,46.92,0,3.7
C0005454,regular,US,2022-09,72,0,329.13,1,4.9
C0005455,churned,US,2023-03,35,0,14.51,1,4.7
C0005456,occasional,CA,2024-10,41,0,138.07,1,2.0
C0005457,regular,AE,2023-11,25,0,452.23,0,4.0
C0005458,occasional,US,2022-09,64,0,148.82,0,2.5
C0005459,regular,US,2022-04,24,0,260.38,0,1.5
C0005460,loyalty,DE,2024-04,20,1,2498.91,1,2.2
C0005461,occasional,FR,2024-09,65,0,115.45,0,1.2
C0005462,loyalty,UK,2022-04,65,1,841.7,1,3.1
C0005463,loyalty,AE,2023-02,66,1,809.92,1,1.0
C0005464,new,US,2024-07,66,0,32.52,1,1.7
C0005465,loyalty,AE,2022-10,26,1,1098.73,1,5.0
C0005466,new,US,2022-07,38,0,99.52,1,4.8
C0005467,new,CA,2023-03,61,0,99.91,0,3.4
C0005468,loyalty,US,2023-03,35,1,1306.63,1,4.9
C0005469,occasional,US,2023-06,62,0,151.89,1,2.9
C0005470,loyalty,US,2024-11,69,1,1562.09,1,2.9
C0005471,occasional,US,2024-12,72,0,240.84,1,2.8
C0005472,loyalty,DE,2023-09,62,1,2003.72,1,1.1
C0005473,churned,UK,2022-03,63,0,13.51,1,2.4
C0005474,regular,CA,2022-10,52,0,427.47,1,3.1
C0005475,occasional,UK,2022-07,22,0,222.64,1,3.1
C0005476,loyalty,UK,2022-01,42,1,1622.34,1,
C0005477,regular,US,2023-02,72,0,739.29,1,2.4
C0005478,occasional,AE,2022-01,69,0,78.99,1,3.9
C0005479,occasional,US,2023-09,31,0,230.26,1,4.8
C0005480,churned,US,2022-10,60,0,81.58,1,4.2
C0005481,loyalty,US,2024-03,35,1,2898.05,1,2.3
C0005482,loyalty,US,2023-07,41,1,2984.78,0,2.1
C0005483,regular,UK,2024-11,54,0,361.27,1,4.5
C0005484,regular,US,2023-06,46,0,288.14,1,1.9
C0005485,new,US,2022-06,52,0,17.91,1,1.5
C0005486,churned,AU,2024-10,23,0,10.76,0,2.1
C0005487,new,US,2022-12,34,0,37.34,1,3.2
C0005488,loyalty,UK,2024-04,64,1,2951.62,1,1.0
C0005489,regular,US,2024-05,53,0,623.27,1,1.8
C0005490,new,CA,2024-10,65,0,20.47,1,2.0
C0005491,regular,FR,2023-12,73,0,601.3,1,3.2
C0005492,occasional,US,2023-07,38,0,176.87,0,3.9
C0005493,regular,CA,2023-02,33,0,522.58,1,4.9
C0005494,regular,DE,2023-05,35,0,765.29,1,1.8
C0005495,new,US,2024-05,50,0,59.68,0,3.8
C0005496,regular,FR,2023-09,32,0,359.74,1,1.9
C0005497,churned,FR,2022-02,40,0,54.01,1,3.4
C0005498,regular,US,2023-02,27,0,586.71,0,2.0
C0005499,loyalty,US,2024-09,39,1,1943.13,1,2.9
C0005500,regular,US,2022-08,72,0,357.59,0,2.9
C0005501,regular,UK,2023-05,42,0,481.23,0,4.8
C0005502,occasional,CA,2024-07,61,0,163.45,0,2.0
C0005503,loyalty,DE,2022-11,42,1,989.9,1,4.3
C0005504,occasional,JP,2024-01,42,0,198.21,1,3.9
C0005505,new,US,2024-05,55,0,45.88,1,3.2
C0005506,regular,AE,2022-12,24,0,365.04,1,3.8
C0005507,regular,CA,2024-09,38,0,616.66,1,2.4
C0005508,regular,FR,2023-05,25,0,175.21,1,3.5
C0005509,new,US,2022-11,29,0,94.34,1,1.6
C0005510,occasional,US,2022-09,58,0,159.74,1,4.2
C0005511,loyalty,US,2022-10,27,1,2035.76,0,2.3
C0005512,occasional,UK,2023-09,29,0,125.84,1,4.9
C0005513,occasional,JP,2022-09,50,0,189.75,1,2.7
C0005514,regular,US,2023-01,37,0,531.01,1,4.7
C0005515,loyalty,US,2024-02,24,1,2595.79,1,2.0
C0005516,churned,US,2024-08,72,0,32.44,1,2.2
C0005517,regular,UK,2024-01,70,0,485.21,1,4.2
C0005518,regular,UK,2023-08,51,0,347.68,1,4.5
C0005519,loyalty,US,2024-02,47,1,2938.37,0,3.0
C0005520,occasional,FR,2023-03,64,0,247.65,1,1.3
C0005521,regular,US,2022-10,73,0,393.59,1,2.4
C0005522,regular,UK,2024-03,23,0,652.67,1,4.2
C0005523,regular,DE,2022-05,23,0,226.87,1,2.9
C0005524,occasional,US,2024-09,36,0,106.92,0,3.9
C0005525,regular,UK,2023-04,35,0,174.67,0,2.5
C0005526,churned,FR,2024-06,69,0,90.01,0,1.1
C0005527,regular,DE,2022-04,46,0,327.87,1,3.7
C0005528,regular,AE,2023-06,64,0,382.17,0,2.2
C0005529,churned,DE,2023-04,56,0,33.86,1,3.0
C0005530,new,US,2023-01,59,0,89.06,1,4.6
C0005531,regular,CA,2023-07,72,0,348.07,0,1.9
C0005532,new,CA,2023-12,51,0,53.57,1,2.4
C0005533,occasional,US,2024-10,62,0,196.17,1,1.6
C0005534,regular,CA,2024-06,33,0,315.03,1,1.1
C0005535,new,AE,2022-09,32,0,62.63,1,2.6
C0005536,new,US,2024-12,51,0,29.21,1,1.4
C0005537,regular,DE,2023-06,69,0,326.18,0,2.2
C0005538,occasional,US,2023-05,20,0,112.79,1,4.4
C0005539,regular,UK,2022-01,46,0,664.39,1,1.2
C0005540,loyalty,CA,2024-01,29,1,2126.73,0,3.5
C0005541,churned,US,2024-08,68,0,42.16,1,2.6
C0005542,occasional,DE,2022-11,47,0,195.51,1,2.6
C0005543,occasional,US,2024-08,20,0,124.05,1,3.0
C0005544,occasional,UK,2022-04,18,0,79.87,1,2.4
C0005545,occasional,AE,2024-11,54,0,212.51,0,1.3
C0005546,regular,US,2022-10,31,0,716.39,1,4.5
C0005547,churned,UK,2023-06,20,0,80.98,0,1.8
C0005548,occasional,US,2022-01,26,0,104.84,1,3.7
C0005549,occasional,FR,2024-09,26,0,186.72,1,4.0
C0005550,occasional,FR,2023-07,37,0,200.04,0,1.8
C0005551,regular,FR,2024-11,58,0,619.47,0,1.6
C0005552,loyalty,US,2023-02,66,1,2599.85,1,4.7
C0005553,regular,UK,2022-03,48,0,420.48,1,1.1
C0005554,regular,UK,2024-01,72,0,529.55,1,
C0005555,occasional,FR,2022-06,63,0,36.92,1,1.3
C0005556,new,UK,2023-11,27,0,64.28,1,2.7
C0005557,regular,AU,2022-02,59,0,156.35,0,1.8
C0005558,regular,US,2022-07,31,0,455.96,1,4.7
C0005559,occasional,US,2023-11,72,0,231.92,1,2.3
C0005560,loyalty,JP,2024-01,66,1,2876.38,0,4.2
C0005561,churned,US,2022-06,21,0,83.69,1,
C0005562,regular,CA,2022-07,27,0,530.76,1,3.1
C0005563,loyalty,UK,2024-07,43,1,2525.4,1,3.7
C0005564,regular,CA,2022-01,60,0,552.55,1,3.7
C0005565,churned,UK,2022-09,49,0,48.91,1,4.4
C0005566,regular,AU,2024-11,22,0,681.42,1,2.3
C0005567,occasional,FR,2023-08,53,0,205.48,1,2.9
C0005568,regular,UK,2022-01,54,0,731.72,1,4.3
C0005569,regular,US,2024-09,70,0,233.16,1,2.3
C0005570,new,US,2023-01,33,0,75.89,0,1.8
C0005571,loyalty,US,2024-02,20,1,2687.62,0,2.1
C0005572,loyalty,CA,2023-11,60,1,2204.99,1,2.3
C0005573,occasional,US,2023-02,58,0,103.43,1,1.6
C0005574,new,FR,2023-02,47,0,37.97,1,1.7
C0005575,regular,DE,2023-08,57,0,340.03,0,1.2
C0005576,loyalty,US,2023-02,28,1,691.67,1,1.9
C0005577,churned,JP,2022-07,25,0,62.51,1,4.6
C0005578,occasional,US,2024-03,40,0,246.47,1,3.4
C0005579,new,UK,2024-01,68,0,91.81,1,2.3
C0005580,new,DE,2023-10,47,0,84.0,1,4.2
C0005581,occasional,US,2024-03,54,0,88.49,0,3.4
C0005582,regular,US,2023-07,74,0,405.78,1,1.7
C0005583,regular,FR,2024-10,35,0,535.28,1,3.5
C0005584,new,US,2024-08,45,0,15.29,1,4.7
C0005585,new,AE,2024-12,57,0,44.35,1,1.3
C0005586,churned,UK,2022-04,26,0,23.34,1,5.0
C0005587,occasional,US,2022-04,40,0,60.18,1,2.7
C0005588,regular,US,2023-05,49,0,366.63,1,3.0
C0005589,occasional,US,2024-01,35,0,220.49,1,1.1
C0005590,occasional,AE,2022-09,30,0,116.05,1,2.1
C0005591,regular,UK,2022-05,42,0,267.27,1,2.5
C0005592,new,US,2022-02,68,0,12.55,1,4.9
C0005593,occasional,UK,2023-08,41,0,118.3,1,4.0
C0005594,loyalty,DE,2024-12,65,1,840.45,1,4.8
C0005595,occasional,UK,2023-05,56,0,65.61,1,3.9
C0005596,occasional,US,2024-03,25,0,106.4,1,4.4
C0005597,churned,US,2022-02,70,0,52.16,1,1.1
C0005598,regular,US,2022-08,51,0,634.42,1,4.5
C0005599,occasional,FR,2024-01,50,0,63.05,0,4.3
C0005600,occasional,UK,2023-03,57,0,56.26,0,3.4
C0005601,occasional,US,2022-01,20,0,88.06,1,3.8
C0005602,loyalty,US,2022-09,32,1,979.17,1,4.1
C0005603,new,FR,2024-05,63,0,75.25,1,1.2
C0005604,churned,US,2024-01,53,0,71.88,1,2.0
C0005605,occasional,UK,2024-06,40,0,147.5,1,4.8
C0005606,occasional,DE,2023-01,44,0,169.94,1,2.2
C0005607,loyalty,US,2024-10,53,1,1432.34,0,1.4
C0005608,occasional,UK,2024-10,45,0,165.29,1,3.7
C0005609,regular,US,2023-02,44,0,578.36,1,2.5
C0005610,new,UK,2022-08,49,0,73.6,1,4.3
C0005611,loyalty,US,2024-11,34,1,1038.05,0,3.3
C0005612,new,DE,2023-01,50,0,68.4,1,5.0
C0005613,regular,DE,2023-06,57,0,293.54,1,3.9
C0005614,occasional,US,2024-10,58,0,237.82,1,3.6
C0005615,occasional,UK,2022-10,53,0,207.82,1,3.0
C0005616,regular,FR,2024-08,43,0,183.75,1,1.3
C0005617,regular,CA,2022-06,55,0,792.03,1,1.1
C0005618,new,US,2022-11,59,0,34.17,1,4.0
C0005619,occasional,US,2023-02,35,0,247.03,0,4.0
C0005620,loyalty,US,2023-06,45,1,1571.11,1,1.8
C0005621,regular,CA,2022-09,56,0,598.97,1,3.2
C0005622,regular,DE,2024-08,55,0,576.95,1,2.3
C0005623,occasional,US,2023-12,46,0,101.73,1,3.9
C0005624,occasional,FR,2024-01,32,0,122.28,1,4.3
C0005625,loyalty,US,2024-03,69,1,839.99,1,2.8
C0005626,occasional,UK,2023-11,48,0,32.2,0,3.8
C0005627,new,DE,2023-12,48,0,99.49,0,2.4
C0005628,new,UK,2023-12,44,0,70.29,0,3.1
C0005629,loyalty,FR,2024-02,61,1,2484.16,0,4.0
C0005630,regular,US,2024-10,35,0,299.05,1,1.5
C0005631,regular,UK,2022-08,71,0,462.91,0,1.1
C0005632,regular,UK,2023-07,21,0,738.46,0,3.6
C0005633,regular,US,2022-07,18,0,588.22,1,4.2
C0005634,loyalty,CA,2022-07,47,1,2705.43,1,3.5
C0005635,loyalty,FR,2024-11,66,1,2863.4,0,1.7
C0005636,occasional,CA,2023-06,18,0,225.91,1,3.0
C0005637,regular,FR,2024-02,56,0,613.49,0,2.6
C0005638,new,US,2024-03,40,0,78.53,1,4.8
C0005639,loyalty,DE,2022-02,19,1,725.28,1,3.8
C0005640,occasional,US,2023-06,39,0,126.03,1,3.1
C0005641,regular,US,2022-07,54,0,708.61,1,2.6
C0005642,new,DE,2022-12,54,0,28.83,1,2.4
C0005643,new,US,2022-07,66,0,70.63,1,1.5
C0005644,regular,US,2023-12,74,0,268.59,1,3.8
C0005645,occasional,AU,2022-05,21,0,35.03,1,3.2
C0005646,regular,US,2023-05,66,0,204.99,1,1.3
C0005647,occasional,DE,2022-12,18,0,53.34,0,
C0005648,loyalty,AE,2024-11,73,1,1570.83,0,4.1
C0005649,regular,UK,2024-05,62,0,212.38,1,1.6
C0005650,regular,US,2023-01,72,0,436.13,1,4.1
C0005651,new,UK,2022-11,21,0,69.67,0,2.8
C0005652,regular,FR,2024-02,22,0,169.45,0,1.3
C0005653,occasional,AU,2023-11,74,0,229.99,1,4.8
C0005654,regular,US,2023-08,34,0,666.61,1,1.7
C0005655,regular,US,2022-03,39,0,340.59,0,
C0005656,regular,UK,2022-03,34,0,578.81,1,3.1
C0005657,churned,US,2023-11,26,0,64.2,1,1.6
C0005658,new,AE,2023-05,22,0,74.97,1,1.2
C0005659,loyalty,FR,2024-06,25,1,2733.0,1,3.7
C0005660,new,AE,2022-02,66,0,53.62,1,1.4
C0005661,regular,JP,2022-07,19,0,160.99,1,
C0005662,loyalty,UK,2024-05,69,1,2725.0,1,4.2
C0005663,occasional,CA,2024-12,30,0,76.43,1,4.5
C0005664,loyalty,UK,2024-03,52,1,2326.89,0,3.7
C0005665,regular,US,2022-01,32,0,506.97,1,3.2
C0005666,occasional,AE,2022-02,68,0,107.93,1,3.7
C0005667,regular,FR,2024-08,20,0,671.26,1,3.3
C0005668,new,JP,2023-06,58,0,71.42,1,4.2
C0005669,occasional,US,2023-06,71,0,72.57,1,1.7
C0005670,new,US,2024-11,43,0,16.15,1,1.5
C0005671,occasional,AU,2022-09,43,0,39.94,0,3.7
C0005672,new,US,2022-11,26,0,14.48,1,1.8
C0005673,regular,UK,2024-01,68,0,368.59,1,4.9
C0005674,occasional,UK,2024-09,72,0,53.12,1,1.6
C0005675,occasional,US,2023-02,46,0,48.73,1,3.6
C0005676,churned,US,2022-06,57,0,54.9,0,4.2
C0005677,regular,AE,2022-03,61,0,433.38,1,2.1
C0005678,occasional,US,2022-01,38,0,246.36,1,3.7
C0005679,new,FR,2023-02,18,0,42.16,0,4.8
C0005680,regular,FR,2023-08,25,0,609.77,0,4.8
C0005681,new,UK,2023-06,69,0,54.86,1,1.6
C0005682,regular,DE,2022-09,63,0,599.31,1,1.5
C0005683,regular,US,2024-01,23,0,208.11,0,2.2
C0005684,occasional,AE,2024-08,63,0,218.51,0,1.2
C0005685,regular,US,2022-09,68,0,540.1,1,1.6
C0005686,loyalty,US,2024-01,48,1,1839.4,1,2.5
C0005687,loyalty,CA,2023-08,43,1,921.58,1,1.1
C0005688,regular,US,2024-01,74,0,489.44,1,1.3
C0005689,new,US,2022-01,67,0,75.11,1,4.9
C0005690,new,JP,2024-01,40,0,49.11,1,3.9
C0005691,occasional,US,2024-03,45,0,102.05,1,2.2
C0005692,loyalty,US,2024-01,71,1,1976.04,1,1.5
C0005693,occasional,DE,2024-07,70,0,74.78,1,2.9
C0005694,new,AE,2024-03,53,0,29.7,1,3.4
C0005695,new,CA,2024-12,54,0,98.94,1,2.1
C0005696,regular,FR,2024-01,59,0,676.64,0,3.3
C0005697,loyalty,JP,2023-05,34,1,690.55,0,2.8
C0005698,churned,US,2024-07,70,0,60.96,0,3.5
C0005699,new,UK,2024-02,34,0,99.84,1,2.7
C0005700,loyalty,US,2023-09,65,1,1861.44,1,3.0
C0005701,new,CA,2023-09,64,0,45.23,1,1.5
C0005702,loyalty,CA,2023-01,34,1,2778.04,1,1.9
C0005703,loyalty,US,2023-11,64,1,1439.23,0,2.9
C0005704,new,AU,2023-05,67,0,66.61,1,3.1
C0005705,occasional,UK,2022-05,46,0,45.01,1,4.1
C0005706,regular,US,2023-04,48,0,653.63,1,1.7
C0005707,churned,UK,2024-11,47,0,82.0,1,3.8
C0005708,new,JP,2022-12,20,0,16.3,1,2.8
C0005709,loyalty,US,2024-01,48,1,551.71,1,1.1
C0005710,occasional,US,2023-03,56,0,100.02,0,1.2
C0005711,new,JP,2022-11,49,0,37.51,1,3.1
C0005712,occasional,DE,2023-02,46,0,66.56,1,3.7
C0005713,churned,DE,2024-11,46,0,91.95,0,4.4
C0005714,occasional,FR,2022-05,48,0,185.47,1,1.9
C0005715,loyalty,UK,2024-01,70,1,737.02,0,4.3
C0005716,regular,US,2024-06,41,0,561.26,1,1.7
C0005717,new,US,2022-07,30,0,36.71,1,3.6
C0005718,churned,AU,2024-04,21,0,70.15,0,1.7
C0005719,loyalty,DE,2023-11,67,1,1277.84,0,3.5
C0005720,loyalty,FR,2023-01,28,1,1095.8,0,2.1
C0005721,new,AU,2022-07,41,0,54.14,1,2.5
C0005722,loyalty,US,2024-11,61,1,1396.97,0,3.6
C0005723,loyalty,AU,2022-08,28,1,1252.84,1,3.1
C0005724,new,FR,2024-11,31,0,65.96,1,1.4
C0005725,new,CA,2023-12,54,0,97.95,1,3.5
C0005726,new,US,2024-07,53,0,41.88,0,3.3
C0005727,occasional,US,2022-11,31,0,168.03,1,4.0
C0005728,regular,UK,2022-02,48,0,387.52,1,4.4
C0005729,churned,CA,2023-12,58,0,64.34,1,1.8
C0005730,regular,JP,2023-02,30,0,504.27,1,3.7
C0005731,regular,DE,2023-08,43,0,153.87,0,2.4
C0005732,new,UK,2023-05,33,0,88.41,1,1.9
C0005733,occasional,US,2022-12,71,0,175.83,1,3.9
C0005734,new,FR,2024-02,39,0,22.6,0,3.1
C0005735,regular,AU,2023-07,66,0,698.99,1,4.6
C0005736,churned,AE,2023-11,68,0,57.07,0,2.0
C0005737,occasional,US,2024-01,27,0,73.37,1,1.7
C0005738,occasional,JP,2024-01,71,0,210.34,1,3.0
C0005739,churned,US,2022-12,20,0,89.71,0,4.2
C0005740,regular,DE,2024-04,40,0,283.73,1,3.1
C0005741,new,UK,2022-08,27,0,62.21,1,2.7
C0005742,occasional,UK,2024-11,20,0,112.45,1,3.6
C0005743,new,FR,2024-06,49,0,98.02,0,3.1
C0005744,new,UK,2023-08,52,0,49.26,0,3.6
C0005745,occasional,US,2022-07,51,0,104.82,1,4.0
C0005746,loyalty,US,2024-09,41,1,1335.37,1,4.9
C0005747,regular,UK,2023-08,62,0,587.96,1,2.0
C0005748,churned,FR,2024-06,46,0,39.45,1,3.4
C0005749,churned,DE,2022-01,48,0,60.25,1,3.4
C0005750,churned,US,2023-01,43,0,62.67,1,1.9
C0005751,loyalty,US,2022-11,29,1,1966.31,1,4.8
C0005752,regular,AE,2024-06,55,0,266.37,1,4.2
C0005753,new,DE,2023-05,65,0,47.63,1,1.9
C0005754,new,UK,2022-05,35,0,63.26,0,4.9
C0005755,loyalty,DE,2023-11,44,1,2615.79,0,1.9
C0005756,occasional,US,2022-06,68,0,95.05,1,2.0
C0005757,loyalty,US,2023-05,29,1,2772.03,1,1.1
C0005758,occasional,US,2024-12,42,0,144.91,1,1.5
C0005759,regular,FR,2023-04,33,0,416.03,0,1.3
C0005760,loyalty,US,2023-04,37,1,1836.35,1,4.7
C0005761,loyalty,US,2022-02,44,1,1713.56,0,4.4
C0005762,churned,JP,2023-05,70,0,85.03,1,3.7
C0005763,new,US,2024-11,18,0,58.65,1,2.5
C0005764,churned,DE,2024-11,38,0,82.18,1,4.0
C0005765,occasional,US,2024-11,67,0,126.8,1,2.9
C0005766,regular,US,2023-02,22,0,507.88,0,4.8
C0005767,regular,US,2022-03,46,0,309.85,1,1.1
C0005768,occasional,AU,2022-09,26,0,149.71,1,1.0
C0005769,regular,DE,2022-08,49,0,616.26,1,2.5
C0005770,new,FR,2022-03,58,0,56.45,1,4.4
C0005771,new,CA,2024-02,54,0,33.51,1,3.7
C0005772,new,US,2023-07,50,0,53.76,1,2.3
C0005773,regular,FR,2024-02,60,0,167.33,1,1.4
C0005774,occasional,US,2022-08,48,0,36.58,1,3.3
C0005775,regular,DE,2024-02,52,0,424.0,0,3.2
C0005776,loyalty,AU,2022-03,22,1,2151.16,0,1.1
C0005777,new,US,2024-02,19,0,82.23,1,4.3
C0005778,occasional,JP,2024-06,27,0,36.67,0,4.0
C0005779,new,UK,2022-10,48,0,52.9,1,3.0
C0005780,loyalty,US,2022-12,40,1,1193.63,1,1.7
C0005781,churned,US,2023-04,38,0,99.69,1,3.1
C0005782,churned,UK,2023-09,43,0,74.94,1,3.5
C0005783,occasional,DE,2023-08,74,0,214.46,1,4.6
C0005784,new,US,2022-04,39,0,23.24,1,1.9
C0005785,regular,DE,2023-02,43,0,533.81,1,4.1
C0005786,new,US,2023-07,46,0,93.82,1,3.0
C0005787,new,JP,2023-11,62,0,50.41,0,1.2
C0005788,new,US,2023-11,59,0,11.35,0,4.2
C0005789,new,DE,2023-12,73,0,54.71,1,3.3
C0005790,occasional,AE,2023-05,54,0,31.05,1,1.2
C0005791,new,FR,2023-07,72,0,36.17,1,3.7
C0005792,occasional,CA,2023-01,52,0,32.39,1,3.2
C0005793,loyalty,CA,2022-10,48,1,1728.31,0,2.6
C0005794,loyalty,US,2022-12,49,1,1151.55,1,1.4
C0005795,new,US,2023-04,45,0,98.58,0,4.6
C0005796,occasional,FR,2022-04,29,0,180.45,0,4.7
C0005797,occasional,US,2022-08,38,0,81.15,1,4.7
C0005798,churned,FR,2022-05,52,0,21.58,1,3.5
C0005799,occasional,US,2023-03,52,0,39.7,1,1.3
C0005800,regular,CA,2023-06,27,0,458.27,1,3.5
C0005801,regular,FR,2022-06,63,0,347.63,0,4.3
C0005802,occasional,UK,2022-05,58,0,39.2,1,5.0
C0005803,new,DE,2023-07,47,0,41.56,1,3.2
C0005804,occasional,JP,2022-09,43,0,33.34,1,
C0005805,occasional,FR,2024-08,49,0,75.61,1,2.8
C0005806,new,AE,2022-06,51,0,30.7,1,3.3
C0005807,new,AU,2023-06,42,0,48.88,1,4.3
C0005808,new,US,2024-05,67,0,22.46,1,4.8
C0005809,loyalty,US,2022-04,27,1,1647.49,1,1.9
C0005810,new,US,2023-05,39,0,36.68,1,2.0
C0005811,occasional,UK,2023-05,40,0,210.63,1,4.3
C0005812,loyalty,UK,2023-08,23,1,2571.01,1,2.8
C0005813,occasional,US,2024-08,23,0,69.96,1,2.1
C0005814,new,JP,2023-09,68,0,48.06,1,1.5
C0005815,occasional,US,2023-02,62,0,61.36,1,1.7
C0005816,new,AE,2023-03,38,0,68.49,0,2.3
C0005817,regular,DE,2023-11,33,0,416.92,1,1.1
C0005818,regular,DE,2022-11,41,0,542.01,0,4.9
C0005819,regular,US,2024-01,58,0,420.1,1,3.2
C0005820,regular,FR,2023-02,34,0,774.46,1,4.3
C0005821,occasional,AE,2022-03,21,0,65.13,1,2.8
C0005822,new,US,2023-08,41,0,40.8,1,4.8
C0005823,new,DE,2022-10,52,0,25.72,0,2.7
C0005824,regular,UK,2023-01,47,0,346.45,0,2.6
C0005825,regular,US,2022-12,27,0,787.85,1,3.9
C0005826,regular,UK,2022-05,66,0,202.8,1,3.2
C0005827,occasional,DE,2022-11,53,0,166.35,1,2.2
C0005828,regular,AU,2024-09,59,0,212.26,0,1.0
C0005829,occasional,FR,2022-12,72,0,145.14,0,1.5
C0005830,new,US,2024-03,47,0,93.16,1,2.0
C0005831,occasional,AE,2023-03,50,0,106.64,0,1.4
C0005832,regular,US,2022-03,61,0,658.66,1,3.1
C0005833,regular,CA,2024-07,62,0,207.24,1,2.4
C0005834,occasional,UK,2024-09,66,0,40.1,1,3.8
C0005835,occasional,US,2022-09,58,0,113.16,0,2.9
C0005836,loyalty,FR,2022-07,21,1,1432.63,1,1.8
C0005837,new,US,2024-10,37,0,11.15,0,2.8
C0005838,occasional,AU,2022-04,51,0,48.04,1,3.9
C0005839,occasional,CA,2024-09,43,0,202.8,1,3.1
C0005840,regular,FR,2022-07,20,0,698.65,1,2.7
C0005841,regular,UK,2024-08,33,0,729.57,0,2.4
C0005842,regular,UK,2024-10,35,0,752.78,1,3.8
C0005843,regular,DE,2022-09,20,0,243.68,1,3.9
C0005844,occasional,US,2022-08,61,0,43.92,1,3.5
C0005845,occasional,CA,2022-04,39,0,108.48,1,3.3
C0005846,new,US,2024-05,63,0,77.79,1,2.4
C0005847,churned,US,2023-01,67,0,60.35,1,4.0
C0005848,regular,US,2023-12,68,0,319.82,1,4.5
C0005849,loyalty,JP,2023-11,69,1,763.28,1,1.5
C0005850,new,CA,2023-07,46,0,43.91,1,4.7
C0005851,churned,US,2022-09,31,0,51.29,1,1.9
C0005852,new,US,2023-02,22,0,68.3,0,1.5
C0005853,loyalty,AE,2023-07,53,1,2744.84,0,3.7
C0005854,regular,DE,2022-04,25,0,326.98,1,2.8
C0005855,loyalty,JP,2023-03,31,1,1629.53,0,4.9
C0005856,new,CA,2024-02,31,0,72.44,1,2.7
C0005857,occasional,FR,2023-04,33,0,173.27,0,3.6
C0005858,occasional,US,2023-03,39,0,219.96,1,1.6
C0005859,occasional,FR,2024-07,36,0,71.86,1,2.7
C0005860,regular,JP,2023-08,48,0,577.36,1,3.7
C0005861,occasional,US,2024-03,72,0,186.86,0,1.5
C0005862,loyalty,CA,2022-02,54,1,1571.95,1,3.3
C0005863,occasional,DE,2024-10,56,0,225.73,1,4.8
C0005864,new,JP,2024-04,27,0,94.55,1,2.2
C0005865,occasional,UK,2024-06,24,0,56.01,0,3.4
C0005866,regular,US,2024-01,28,0,202.33,0,3.5
C0005867,new,DE,2023-08,66,0,52.4,1,4.3
C0005868,new,US,2023-08,27,0,60.64,1,1.6
C0005869,loyalty,US,2023-11,74,1,1599.38,0,3.9
C0005870,regular,CA,2023-06,61,0,586.43,1,3.2
C0005871,occasional,US,2024-03,65,0,232.0,1,3.2
C0005872,regular,CA,2023-01,35,0,442.08,0,3.5
C0005873,loyalty,US,2024-04,26,1,908.94,1,4.2
C0005874,regular,UK,2023-01,27,0,598.41,0,3.9
C0005875,regular,JP,2023-06,66,0,319.62,1,1.2
C0005876,occasional,UK,2022-03,42,0,31.42,0,2.9
C0005877,occasional,CA,2024-09,41,0,246.87,1,3.7
C0005878,regular,JP,2024-01,32,0,203.84,1,1.0
C0005879,new,UK,2022-09,38,0,92.08,0,2.2
C0005880,regular,AE,2022-02,39,0,435.63,1,1.5
C0005881,regular,US,2024-07,60,0,498.62,1,2.3
C0005882,regular,DE,2022-01,64,0,671.29,1,4.0
C0005883,new,US,2023-06,44,0,79.03,1,4.1
C0005884,churned,AU,2022-02,37,0,70.24,1,3.7
