anomaly_id,date,kpi,tier,severity,direction,deviation_pct,z_score,anomaly_flag,anomaly_event,dependency_chain,suspected_driver_kpi,driver_z_score,driver_direction,graph_depth_reached,co_anomalous_kpis,affected_tier1_kpis,traversal_stopped,ci_ran,ci_actual_cum,ci_counterfactual_cum,ci_absolute_effect,ci_relative_effect_pct,ci_lower,ci_upper,ci_effect_significant,ci_confidence,ci_skip_reason,dw_ran,dw_treatment,dw_outcome,dw_ate_coeff,dw_p_value,dw_driver_deviation,dw_estimated_contribution,dw_effect_pct,dw_refutation_passed,dw_confidence,root_cause_confidence,causal_summary,is_externally_driven,external_driver_type,external_driver_detail,actionability_score,actionability_label,escalation_suppressed,suppression_reason,snap_economic_index,snap_marketing_pressure,snap_seasonal_index,snap_consumer_sentiment,rca_narrative
ANO-20250131-CVR,2025-01-31,conversion_rate,1,MEDIUM,UP,7.87,1.0847,0,,conversion_rate,conversion_rate,1.0847,UP,0,avg_roas,"n_orders, total_revenue_usd",no_anomalous_child,False,,,,,,,,,,False,,,,,,,,,,,conversion_rate moved UP +7.9% on 2025-01-31; suspected driver: conversion_rate.,False,none,,1.0,HIGH,False,,-0.08003,0.52883,-0.11205,-0.17348,[MEDIUM] conversion_rate moved UP +7.9% on 2025-01-31. Root: conversion_rate (no deeper driver above watch threshold). No external suppression. Fully actionable.
ANO-20250925-CVR,2025-09-25,conversion_rate,1,MEDIUM,UP,10.41,1.5685,0,,conversion_rate -> avg_discount_pct,avg_discount_pct,1.5899,UP,1,"avg_discount_pct, n_orders, sessions","conversion_rate, n_orders, total_revenue_usd",leaf_node_reached,False,,,,,,,,,,True,avg_discount_pct,conversion_rate,0.22113506,0.0,0.0179,0.004,14.71,True,0.9,0.9,conversion_rate moved UP +10.4% on 2025-09-25; suspected driver: avg_discount_pct. DoWhy: avg_discount_pct explains +14.7% of expected outcome (robust).,False,none,,1.0,HIGH,False,,0.02264,0.31272,-0.01418,0.12496,[MEDIUM] conversion_rate moved UP +10.4% on 2025-09-25. Chain: conversion_rate -> avg_discount_pct. Suspected driver: avg_discount_pct. Causal confidence: 90%. No external suppression. Fully actionable.
ANO-20240620-RET,2024-06-20,return_rate,2,MEDIUM,DOWN,-1.95,-1.0424,0,,return_rate,return_rate,-1.0424,DOWN,0,,total_revenue_usd,tier_2_3_no_traversal,False,,,,,,,,,,False,,,,,,,,,,,return_rate moved DOWN -1.9% on 2024-06-20; suspected driver: return_rate.,False,none,,1.0,HIGH,False,,0.06756,0.45172,0.14999,0.02963,[MEDIUM] return_rate moved DOWN -1.9% on 2024-06-20. Root: return_rate (no deeper driver above watch threshold). No external suppression. Fully actionable.
ANO-20240626-RET,2024-06-26,return_rate,2,MEDIUM,UP,3.56,1.369,0,,return_rate,return_rate,1.369,UP,0,bounce_rate,total_revenue_usd,tier_2_3_no_traversal,False,,,,,,,,,,False,,,,,,,,,,,return_rate moved UP +3.6% on 2024-06-26; suspected driver: return_rate.,True,consumer_sentiment_decline,consumer_sentiment=-0.105 (threshold -0.1),0.9,HIGH,False,,0.21382,0.16615,0.14899,-0.10451,[MEDIUM] return_rate moved UP +3.6% on 2024-06-26. Root: return_rate (no deeper driver above watch threshold). External: consumer sentiment decline detected. Actionability: HIGH.
ANO-20250114-RET,2025-01-14,return_rate,2,MEDIUM,DOWN,-2.2,-0.8545,0,,return_rate,return_rate,-0.8545,DOWN,0,avg_roas,total_revenue_usd,tier_2_3_no_traversal,False,,,,,,,,,,False,,,,,,,,,,,return_rate moved DOWN -2.2% on 2025-01-14; suspected driver: return_rate.,False,none,,1.0,HIGH,False,,-0.04681,0.15247,-0.13605,0.00062,[MEDIUM] return_rate moved DOWN -2.2% on 2025-01-14. Root: return_rate (no deeper driver above watch threshold). No external suppression. Fully actionable.
ANO-20250129-RET,2025-01-29,return_rate,2,MEDIUM,UP,4.66,1.534,0,,return_rate,return_rate,1.534,UP,0,"avg_discount_pct, conversion_rate, n_orders, sessions, total_revenue_usd",total_revenue_usd,tier_2_3_no_traversal,False,,,,,,,,,,False,,,,,,,,,,,return_rate moved UP +4.7% on 2025-01-29; suspected driver: return_rate.,True,consumer_sentiment_decline,consumer_sentiment=-0.231 (threshold -0.1),0.9,HIGH,False,,-0.07669,0.4652,-0.11541,-0.2314,[MEDIUM] return_rate moved UP +4.7% on 2025-01-29. Root: return_rate (no deeper driver above watch threshold). External: consumer sentiment decline detected. Actionability: HIGH.
ANO-20240417-STK,2024-04-17,n_stockouts,2,MEDIUM,,,,0,,n_stockouts,n_stockouts,,,0,"avg_discount_pct, conversion_rate, n_orders, sessions, total_revenue_usd","n_orders, total_revenue_usd",tier_2_3_no_traversal,False,,,,,,,,,,False,,,,,,,,,,,n_stockouts moved nan +nan% on 2024-04-17; suspected driver: n_stockouts.,False,none,,1.0,HIGH,False,,0.17425,0.29856,0.06953,-0.00695,[MEDIUM] n_stockouts moved nan +nan% on 2024-04-17. Root: n_stockouts (no deeper driver above watch threshold). No external suppression. Fully actionable.
ANO-20240619-STK,2024-06-19,n_stockouts,2,MEDIUM,UP,600.04,2.2678,0,,n_stockouts,n_stockouts,2.2678,UP,0,"avg_discount_pct, inventory_health","n_orders, total_revenue_usd",tier_2_3_no_traversal,False,,,,,,,,,,False,,,,,,,,,,,n_stockouts moved UP +600.0% on 2024-06-19; suspected driver: n_stockouts.,False,none,,1.0,HIGH,False,,0.09633,0.38278,0.15,0.00394,[MEDIUM] n_stockouts moved UP +600.0% on 2024-06-19. Root: n_stockouts (no deeper driver above watch threshold). No external suppression. Fully actionable.
ANO-20240626-STK,2024-06-26,n_stockouts,2,MEDIUM,DOWN,-100.0,-0.5855,0,,n_stockouts,n_stockouts,-0.5855,DOWN,0,bounce_rate,"n_orders, total_revenue_usd",tier_2_3_no_traversal,False,,,,,,,,,,False,,,,,,,,,,,n_stockouts moved DOWN -100.0% on 2024-06-26; suspected driver: n_stockouts.,False,none,,1.0,HIGH,False,,0.21382,0.16615,0.14899,-0.10451,[MEDIUM] n_stockouts moved DOWN -100.0% on 2024-06-26. Root: n_stockouts (no deeper driver above watch threshold). No external suppression. Fully actionable.
ANO-20241105-STK,2024-11-05,n_stockouts,2,MEDIUM,,,,1,bot_traffic_surge,n_stockouts,n_stockouts,,,0,"conversion_rate, n_orders, return_rate, sessions","n_orders, total_revenue_usd",tier_2_3_no_traversal,False,,,,,,,,,,False,,,,,,,,,,,n_stockouts moved nan +nan% on 2024-11-05; suspected driver: n_stockouts.,False,none,,1.0,HIGH,False,,0.05181,-0.04472,-0.10943,-0.03947,[MEDIUM] n_stockouts moved nan +nan% on 2024-11-05. Root: n_stockouts (no deeper driver above watch threshold). No external suppression. Fully actionable.
ANO-20241216-STK,2024-12-16,n_stockouts,2,MEDIUM,,,,0,,n_stockouts,n_stockouts,,,0,"avg_order_value_usd, bounce_rate","n_orders, total_revenue_usd",tier_2_3_no_traversal,False,,,,,,,,,,False,,,,,,,,,,,n_stockouts moved nan +nan% on 2024-12-16; suspected driver: n_stockouts.,False,none,,1.0,HIGH,False,,-0.12788,0.35268,-0.14983,-0.1152,[MEDIUM] n_stockouts moved nan +nan% on 2024-12-16. Root: n_stockouts (no deeper driver above watch threshold). No external suppression. Fully actionable.
ANO-20240618-AOV,2024-06-18,avg_order_value_usd,2,MEDIUM,UP,5.15,2.0612,1,website_outage,avg_order_value_usd,avg_order_value_usd,2.0612,UP,0,"avg_discount_pct, conversion_rate, n_orders, sessions, total_revenue_usd",total_revenue_usd,tier_2_3_no_traversal,False,,,,,,,,,,False,,,,,,,,,,,avg_order_value_usd moved UP +5.2% on 2024-06-18; suspected driver: avg_order_value_usd.,False,none,,1.0,HIGH,False,,0.17751,0.36144,0.14997,-0.00756,[MEDIUM] avg_order_value_usd moved UP +5.2% on 2024-06-18. Root: avg_order_value_usd (no deeper driver above watch threshold). No external suppression. Fully actionable.
ANO-20240723-AOV,2024-07-23,avg_order_value_usd,2,MEDIUM,UP,2.25,1.7004,0,,avg_order_value_usd,avg_order_value_usd,1.7004,UP,0,inventory_health,total_revenue_usd,tier_2_3_no_traversal,False,,,,,,,,,,False,,,,,,,,,,,avg_order_value_usd moved UP +2.2% on 2024-07-23; suspected driver: avg_order_value_usd.,False,none,,1.0,HIGH,False,,0.39181,0.10941,0.12539,-0.0161,[MEDIUM] avg_order_value_usd moved UP +2.2% on 2024-07-23. Root: avg_order_value_usd (no deeper driver above watch threshold). No external suppression. Fully actionable.
ANO-20241129-AOV,2024-11-29,avg_order_value_usd,2,MEDIUM,UP,159.18,2.2673,1,black_friday_spike,avg_order_value_usd,avg_order_value_usd,2.2673,UP,0,"avg_roas, inventory_health, n_orders, total_revenue_usd",total_revenue_usd,tier_2_3_no_traversal,False,,,,,,,,,,False,,,,,,,,,,,avg_order_value_usd moved UP +159.2% on 2024-11-29; suspected driver: avg_order_value_usd.,False,none,,1.0,HIGH,False,,0.1984,0.05041,-0.14141,-0.04948,[MEDIUM] avg_order_value_usd moved UP +159.2% on 2024-11-29. Root: avg_order_value_usd (no deeper driver above watch threshold). No external suppression. Fully actionable.
ANO-20241202-AOV,2024-12-02,avg_order_value_usd,2,MEDIUM,UP,38.7,0.6107,1,cyber_monday_halo,avg_order_value_usd,avg_order_value_usd,0.6107,UP,0,,total_revenue_usd,tier_2_3_no_traversal,False,,,,,,,,,,False,,,,,,,,,,,avg_order_value_usd moved UP +38.7% on 2024-12-02; suspected driver: avg_order_value_usd.,False,none,,1.0,HIGH,False,,0.20865,0.06738,-0.14381,-0.06632,[MEDIUM] avg_order_value_usd moved UP +38.7% on 2024-12-02. Root: avg_order_value_usd (no deeper driver above watch threshold). No external suppression. Fully actionable.
ANO-20251128-AOV,2025-11-28,avg_order_value_usd,2,MEDIUM,UP,173.57,2.2677,1,black_friday_spike,avg_order_value_usd,avg_order_value_usd,2.2677,UP,0,"n_orders, total_clicks, total_revenue_usd",total_revenue_usd,tier_2_3_no_traversal,False,,,,,,,,,,False,,,,,,,,,,,avg_order_value_usd moved UP +173.6% on 2025-11-28; suspected driver: avg_order_value_usd.,False,none,,1.0,HIGH,False,,0.03214,-0.03777,-0.13961,-0.02767,[MEDIUM] avg_order_value_usd moved UP +173.6% on 2025-11-28. Root: avg_order_value_usd (no deeper driver above watch threshold). No external suppression. Fully actionable.
ANO-20240626-BNC,2024-06-26,bounce_rate,2,MEDIUM,UP,12.95,1.7726,0,,bounce_rate,bounce_rate,1.7726,UP,0,,"conversion_rate, n_orders, total_revenue_usd",tier_2_3_no_traversal,False,,,,,,,,,,False,,,,,,,,,,,bounce_rate moved UP +12.9% on 2024-06-26; suspected driver: bounce_rate.,False,none,,1.0,HIGH,False,,0.21382,0.16615,0.14899,-0.10451,[MEDIUM] bounce_rate moved UP +12.9% on 2024-06-26. Root: bounce_rate (no deeper driver above watch threshold). No external suppression. Fully actionable.
ANO-20240710-BNC,2024-07-10,bounce_rate,2,MEDIUM,DOWN,-10.54,-1.197,1,marketing_tracking_outage,bounce_rate,bounce_rate,-1.197,DOWN,0,"avg_order_value_usd, total_revenue_usd","conversion_rate, n_orders, total_revenue_usd",tier_2_3_no_traversal,False,,,,,,,,,,False,,,,,,,,,,,bounce_rate moved DOWN -10.5% on 2024-07-10; suspected driver: bounce_rate.,False,none,,1.0,HIGH,False,,0.22912,0.19001,0.14053,-0.09521,[MEDIUM] bounce_rate moved DOWN -10.5% on 2024-07-10. Root: bounce_rate (no deeper driver above watch threshold). No external suppression. Fully actionable.
ANO-20241105-BNC,2024-11-05,bounce_rate,2,MEDIUM,UP,7.53,1.4249,1,bot_traffic_surge,bounce_rate,bounce_rate,1.4249,UP,0,"conversion_rate, n_orders, return_rate, sessions","conversion_rate, n_orders, total_revenue_usd",tier_2_3_no_traversal,False,,,,,,,,,,False,,,,,,,,,,,bounce_rate moved UP +7.5% on 2024-11-05; suspected driver: bounce_rate.,False,none,,1.0,HIGH,False,,0.05181,-0.04472,-0.10943,-0.03947,[MEDIUM] bounce_rate moved UP +7.5% on 2024-11-05. Root: bounce_rate (no deeper driver above watch threshold). No external suppression. Fully actionable.
ANO-20250127-BNC,2025-01-27,bounce_rate,2,MEDIUM,UP,10.98,1.4548,0,,bounce_rate,bounce_rate,1.4548,UP,0,"n_stockouts, total_clicks","conversion_rate, n_orders, total_revenue_usd",tier_2_3_no_traversal,False,,,,,,,,,,False,,,,,,,,,,,bounce_rate moved UP +11.0% on 2025-01-27; suspected driver: bounce_rate.,False,none,,1.0,HIGH,False,,-0.08221,0.29612,-0.11864,-0.15758,[MEDIUM] bounce_rate moved UP +11.0% on 2025-01-27. Root: bounce_rate (no deeper driver above watch threshold). No external suppression. Fully actionable.
ANO-20250204-BNC,2025-02-04,bounce_rate,2,MEDIUM,UP,20.74,1.6541,0,,bounce_rate,bounce_rate,1.6541,UP,0,avg_order_value_usd,"conversion_rate, n_orders, total_revenue_usd",tier_2_3_no_traversal,False,,,,,,,,,,False,,,,,,,,,,,bounce_rate moved UP +20.7% on 2025-02-04; suspected driver: bounce_rate.,False,none,,1.0,HIGH,False,,-0.02153,0.39699,-0.10492,-0.0973,[MEDIUM] bounce_rate moved UP +20.7% on 2025-02-04. Root: bounce_rate (no deeper driver above watch threshold). No external suppression. Fully actionable.
ANO-20240417-CLK,2024-04-17,total_clicks,3,LOW,UP,13.1,0.2691,0,,total_clicks,total_clicks,0.2691,UP,0,"avg_discount_pct, conversion_rate, n_orders, sessions, total_revenue_usd",avg_roas,tier_2_3_no_traversal,False,,,,,,,,,,False,,,,,,,,,,,total_clicks moved UP +13.1% on 2024-04-17; suspected driver: total_clicks.,False,none,,1.0,HIGH,False,,0.17425,0.29856,0.06953,-0.00695,[LOW] total_clicks moved UP +13.1% on 2024-04-17. Root: total_clicks (no deeper driver above watch threshold). No external suppression. Fully actionable.
ANO-20240618-CLK,2024-06-18,total_clicks,3,LOW,UP,0.14,0.0035,1,website_outage,total_clicks,total_clicks,0.0035,UP,0,"avg_discount_pct, avg_order_value_usd, conversion_rate, n_orders, sessions, total_revenue_usd",avg_roas,tier_2_3_no_traversal,False,,,,,,,,,,False,,,,,,,,,,,total_clicks moved UP +0.1% on 2024-06-18; suspected driver: total_clicks.,False,none,,1.0,HIGH,False,,0.17751,0.36144,0.14997,-0.00756,[LOW] total_clicks moved UP +0.1% on 2024-06-18. Root: total_clicks (no deeper driver above watch threshold). No external suppression. Fully actionable.
ANO-20240619-CLK,2024-06-19,total_clicks,3,LOW,UP,42.26,1.0256,0,,total_clicks,total_clicks,1.0256,UP,0,"avg_discount_pct, inventory_health, n_stockouts",avg_roas,tier_2_3_no_traversal,False,,,,,,,,,,False,,,,,,,,,,,total_clicks moved UP +42.3% on 2024-06-19; suspected driver: total_clicks.,False,none,,1.0,HIGH,False,,0.09633,0.38278,0.15,0.00394,[LOW] total_clicks moved UP +42.3% on 2024-06-19. Root: total_clicks (no deeper driver above watch threshold). No external suppression. Fully actionable.
ANO-20240620-CLK,2024-06-20,total_clicks,3,LOW,DOWN,-15.87,-0.37,0,,total_clicks,total_clicks,-0.37,DOWN,0,,avg_roas,tier_2_3_no_traversal,False,,,,,,,,,,False,,,,,,,,,,,total_clicks moved DOWN -15.9% on 2024-06-20; suspected driver: total_clicks.,False,none,,1.0,HIGH,False,,0.06756,0.45172,0.14999,0.02963,[LOW] total_clicks moved DOWN -15.9% on 2024-06-20. Root: total_clicks (no deeper driver above watch threshold). No external suppression. Fully actionable.
ANO-20240621-CLK,2024-06-21,total_clicks,3,LOW,DOWN,-51.35,-0.9873,0,,total_clicks,total_clicks,-0.9873,DOWN,0,,avg_roas,tier_2_3_no_traversal,False,,,,,,,,,,False,,,,,,,,,,,total_clicks moved DOWN -51.4% on 2024-06-21; suspected driver: total_clicks.,False,none,,1.0,HIGH,False,,0.10159,0.26754,0.14993,0.00869,[LOW] total_clicks moved DOWN -51.4% on 2024-06-21. Root: total_clicks (no deeper driver above watch threshold). No external suppression. Fully actionable.
ANO-20240622-CLK,2024-06-22,total_clicks,3,LOW,DOWN,-38.76,-0.8858,0,,total_clicks,total_clicks,-0.8858,DOWN,0,"avg_order_value_usd, inventory_health",avg_roas,tier_2_3_no_traversal,False,,,,,,,,,,False,,,,,,,,,,,total_clicks moved DOWN -38.8% on 2024-06-22; suspected driver: total_clicks.,False,none,,1.0,HIGH,False,,0.19968,0.26634,0.14983,-0.00467,[LOW] total_clicks moved DOWN -38.8% on 2024-06-22. Root: total_clicks (no deeper driver above watch threshold). No external suppression. Fully actionable.
ANO-20240626-CLK,2024-06-26,total_clicks,3,LOW,DOWN,-66.77,-0.9567,0,,total_clicks,total_clicks,-0.9567,DOWN,0,bounce_rate,avg_roas,tier_2_3_no_traversal,False,,,,,,,,,,False,,,,,,,,,,,total_clicks moved DOWN -66.8% on 2024-06-26; suspected driver: total_clicks.,False,none,,1.0,HIGH,False,,0.21382,0.16615,0.14899,-0.10451,[LOW] total_clicks moved DOWN -66.8% on 2024-06-26. Root: total_clicks (no deeper driver above watch threshold). No external suppression. Fully actionable.
ANO-20240711-CLK,2024-07-11,total_clicks,3,LOW,UP,32.47,0.8134,0,,total_clicks,total_clicks,0.8134,UP,0,"avg_order_value_usd, return_rate, total_revenue_usd",avg_roas,tier_2_3_no_traversal,False,,,,,,,,,,False,,,,,,,,,,,total_clicks moved UP +32.5% on 2024-07-11; suspected driver: total_clicks.,False,none,,1.0,HIGH,False,,0.23702,0.22409,0.13961,-0.13685,[LOW] total_clicks moved UP +32.5% on 2024-07-11. Root: total_clicks (no deeper driver above watch threshold). No external suppression. Fully actionable.
ANO-20240723-CLK,2024-07-23,total_clicks,3,LOW,DOWN,-69.3,-1.0362,0,,total_clicks,total_clicks,-1.0362,DOWN,0,"avg_order_value_usd, inventory_health",avg_roas,tier_2_3_no_traversal,False,,,,,,,,,,False,,,,,,,,,,,total_clicks moved DOWN -69.3% on 2024-07-23; suspected driver: total_clicks.,False,none,,1.0,HIGH,False,,0.39181,0.10941,0.12539,-0.0161,[LOW] total_clicks moved DOWN -69.3% on 2024-07-23. Root: total_clicks (no deeper driver above watch threshold). No external suppression. Fully actionable.
ANO-20241105-CLK,2024-11-05,total_clicks,3,LOW,DOWN,-36.29,-0.6737,1,bot_traffic_surge,total_clicks,total_clicks,-0.6737,DOWN,0,"conversion_rate, n_orders, return_rate, sessions",avg_roas,tier_2_3_no_traversal,False,,,,,,,,,,False,,,,,,,,,,,total_clicks moved DOWN -36.3% on 2024-11-05; suspected driver: total_clicks.,False,none,,1.0,HIGH,False,,0.05181,-0.04472,-0.10943,-0.03947,[LOW] total_clicks moved DOWN -36.3% on 2024-11-05. Root: total_clicks (no deeper driver above watch threshold). No external suppression. Fully actionable.
ANO-20241129-CLK,2024-11-29,total_clicks,3,LOW,UP,47.88,0.7283,1,black_friday_spike,total_clicks,total_clicks,0.7283,UP,0,"avg_order_value_usd, avg_roas, inventory_health, n_orders, total_revenue_usd",avg_roas,tier_2_3_no_traversal,False,,,,,,,,,,False,,,,,,,,,,,total_clicks moved UP +47.9% on 2024-11-29; suspected driver: total_clicks.,False,none,,1.0,HIGH,False,,0.1984,0.05041,-0.14141,-0.04948,[LOW] total_clicks moved UP +47.9% on 2024-11-29. Root: total_clicks (no deeper driver above watch threshold). No external suppression. Fully actionable.
ANO-20241202-CLK,2024-12-02,total_clicks,3,LOW,UP,45.87,0.837,1,cyber_monday_halo,total_clicks,total_clicks,0.837,UP,0,,avg_roas,tier_2_3_no_traversal,False,,,,,,,,,,False,,,,,,,,,,,total_clicks moved UP +45.9% on 2024-12-02; suspected driver: total_clicks.,False,none,,1.0,HIGH,False,,0.20865,0.06738,-0.14381,-0.06632,[LOW] total_clicks moved UP +45.9% on 2024-12-02. Root: total_clicks (no deeper driver above watch threshold). No external suppression. Fully actionable.
ANO-20241214-CLK,2024-12-14,total_clicks,3,LOW,UP,58.37,1.9888,0,,total_clicks,total_clicks,1.9888,UP,0,"avg_discount_pct, conversion_rate, inventory_health, n_orders, sessions, total_revenue_usd",avg_roas,tier_2_3_no_traversal,False,,,,,,,,,,False,,,,,,,,,,,total_clicks moved UP +58.4% on 2024-12-14; suspected driver: total_clicks.,False,none,,1.0,HIGH,False,,-0.10494,0.38398,-0.1495,-0.13445,[LOW] total_clicks moved UP +58.4% on 2024-12-14. Root: total_clicks (no deeper driver above watch threshold). No external suppression. Fully actionable.
ANO-20250126-CLK,2025-01-26,total_clicks,3,LOW,DOWN,-39.55,-0.8499,0,,total_clicks,total_clicks,-0.8499,DOWN,0,"avg_order_value_usd, bounce_rate",avg_roas,tier_2_3_no_traversal,False,,,,,,,,,,False,,,,,,,,,,,total_clicks moved DOWN -39.5% on 2025-01-26; suspected driver: total_clicks.,False,none,,1.0,HIGH,False,,-0.15766,0.2559,-0.1202,-0.15726,[LOW] total_clicks moved DOWN -39.5% on 2025-01-26. Root: total_clicks (no deeper driver above watch threshold). No external suppression. Fully actionable.
ANO-20250127-CLK,2025-01-27,total_clicks,3,LOW,UP,89.1,1.6941,0,,total_clicks,total_clicks,1.6941,UP,0,n_stockouts,avg_roas,tier_2_3_no_traversal,False,,,,,,,,,,False,,,,,,,,,,,total_clicks moved UP +89.1% on 2025-01-27; suspected driver: total_clicks.,False,none,,1.0,HIGH,False,,-0.08221,0.29612,-0.11864,-0.15758,[LOW] total_clicks moved UP +89.1% on 2025-01-27. Root: total_clicks (no deeper driver above watch threshold). No external suppression. Fully actionable.
ANO-20250128-CLK,2025-01-28,total_clicks,3,LOW,DOWN,-39.53,-0.6677,0,,total_clicks,total_clicks,-0.6677,DOWN,0,return_rate,avg_roas,tier_2_3_no_traversal,False,,,,,,,,,,False,,,,,,,,,,,total_clicks moved DOWN -39.5% on 2025-01-28; suspected driver: total_clicks.,False,none,,1.0,HIGH,False,,-0.09876,0.33782,-0.11704,-0.23,[LOW] total_clicks moved DOWN -39.5% on 2025-01-28. Root: total_clicks (no deeper driver above watch threshold). No external suppression. Fully actionable.
ANO-20250130-CLK,2025-01-30,total_clicks,3,LOW,DOWN,-11.76,-0.1887,0,,total_clicks,total_clicks,-0.1887,DOWN,0,,avg_roas,tier_2_3_no_traversal,False,,,,,,,,,,False,,,,,,,,,,,total_clicks moved DOWN -11.8% on 2025-01-30; suspected driver: total_clicks.,False,none,,1.0,HIGH,False,,-0.11527,0.53216,-0.11375,-0.21728,[LOW] total_clicks moved DOWN -11.8% on 2025-01-30. Root: total_clicks (no deeper driver above watch threshold). No external suppression. Fully actionable.
ANO-20250131-CLK,2025-01-31,total_clicks,3,LOW,UP,62.63,1.1218,0,,total_clicks,total_clicks,1.1218,UP,0,avg_roas,avg_roas,tier_2_3_no_traversal,False,,,,,,,,,,False,,,,,,,,,,,total_clicks moved UP +62.6% on 2025-01-31; suspected driver: total_clicks.,False,none,,1.0,HIGH,False,,-0.08003,0.52883,-0.11205,-0.17348,[LOW] total_clicks moved UP +62.6% on 2025-01-31. Root: total_clicks (no deeper driver above watch threshold). No external suppression. Fully actionable.
ANO-20250201-CLK,2025-02-01,total_clicks,3,LOW,UP,14.73,0.2891,0,,total_clicks,total_clicks,0.2891,UP,0,,avg_roas,tier_2_3_no_traversal,False,,,,,,,,,,False,,,,,,,,,,,total_clicks moved UP +14.7% on 2025-02-01; suspected driver: total_clicks.,False,none,,1.0,HIGH,False,,-0.15255,0.46134,-0.11031,-0.10342,[LOW] total_clicks moved UP +14.7% on 2025-02-01. Root: total_clicks (no deeper driver above watch threshold). No external suppression. Fully actionable.
ANO-20250202-CLK,2025-02-02,total_clicks,3,LOW,UP,1.92,0.0467,0,,total_clicks,total_clicks,0.0467,UP,0,,avg_roas,tier_2_3_no_traversal,False,,,,,,,,,,False,,,,,,,,,,,total_clicks moved UP +1.9% on 2025-02-02; suspected driver: total_clicks.,False,none,,1.0,HIGH,False,,-0.11115,0.42484,-0.10855,-0.07824,[LOW] total_clicks moved UP +1.9% on 2025-02-02. Root: total_clicks (no deeper driver above watch threshold). No external suppression. Fully actionable.
ANO-20250204-CLK,2025-02-04,total_clicks,3,LOW,DOWN,-2.11,-0.064,0,,total_clicks,total_clicks,-0.064,DOWN,0,"avg_order_value_usd, bounce_rate",avg_roas,tier_2_3_no_traversal,False,,,,,,,,,,False,,,,,,,,,,,total_clicks moved DOWN -2.1% on 2025-02-04; suspected driver: total_clicks.,False,none,,1.0,HIGH,False,,-0.02153,0.39699,-0.10492,-0.0973,[LOW] total_clicks moved DOWN -2.1% on 2025-02-04. Root: total_clicks (no deeper driver above watch threshold). No external suppression. Fully actionable.
ANO-20250924-CLK,2025-09-24,total_clicks,3,LOW,UP,23.41,0.6928,0,,total_clicks,total_clicks,0.6928,UP,0,"avg_discount_pct, conversion_rate, n_orders, sessions",avg_roas,tier_2_3_no_traversal,False,,,,,,,,,,False,,,,,,,,,,,total_clicks moved UP +23.4% on 2025-09-24; suspected driver: total_clicks.,False,none,,1.0,HIGH,False,,0.02496,0.23933,-0.01161,0.15425,[LOW] total_clicks moved UP +23.4% on 2025-09-24. Root: total_clicks (no deeper driver above watch threshold). No external suppression. Fully actionable.
ANO-20250925-CLK,2025-09-25,total_clicks,3,LOW,UP,5.89,0.1989,0,,total_clicks,total_clicks,0.1989,UP,0,"avg_discount_pct, conversion_rate, n_orders, sessions",avg_roas,tier_2_3_no_traversal,False,,,,,,,,,,False,,,,,,,,,,,total_clicks moved UP +5.9% on 2025-09-25; suspected driver: total_clicks.,False,none,,1.0,HIGH,False,,0.02264,0.31272,-0.01418,0.12496,[LOW] total_clicks moved UP +5.9% on 2025-09-25. Root: total_clicks (no deeper driver above watch threshold). No external suppression. Fully actionable.
ANO-20251128-CLK,2025-11-28,total_clicks,3,LOW,DOWN,-63.83,-1.8655,1,black_friday_spike,total_clicks,total_clicks,-1.8655,DOWN,0,"avg_order_value_usd, n_orders, total_revenue_usd",avg_roas,tier_2_3_no_traversal,False,,,,,,,,,,False,,,,,,,,,,,total_clicks moved DOWN -63.8% on 2025-11-28; suspected driver: total_clicks.,False,none,,1.0,HIGH,False,,0.03214,-0.03777,-0.13961,-0.02767,[LOW] total_clicks moved DOWN -63.8% on 2025-11-28. Root: total_clicks (no deeper driver above watch threshold). No external suppression. Fully actionable.
ANO-20240417-SES,2024-04-17,sessions,3,LOW,UP,11.2,1.8606,0,,sessions,sessions,1.8606,UP,0,"avg_discount_pct, conversion_rate, n_orders, total_revenue_usd","n_orders, total_revenue_usd",tier_2_3_no_traversal,False,,,,,,,,,,False,,,,,,,,,,,sessions moved UP +11.2% on 2024-04-17; suspected driver: sessions.,False,none,,1.0,HIGH,False,,0.17425,0.29856,0.06953,-0.00695,[LOW] sessions moved UP +11.2% on 2024-04-17. Root: sessions (no deeper driver above watch threshold). No external suppression. Fully actionable.
ANO-20240618-SES,2024-06-18,sessions,3,LOW,DOWN,-60.65,-2.2609,1,website_outage,sessions,sessions,-2.2609,DOWN,0,"avg_discount_pct, avg_order_value_usd, conversion_rate, n_orders, total_revenue_usd","n_orders, total_revenue_usd",tier_2_3_no_traversal,False,,,,,,,,,,False,,,,,,,,,,,sessions moved DOWN -60.6% on 2024-06-18; suspected driver: sessions.,False,none,,1.0,HIGH,False,,0.17751,0.36144,0.14997,-0.00756,[LOW] sessions moved DOWN -60.6% on 2024-06-18. Root: sessions (no deeper driver above watch threshold). No external suppression. Fully actionable.
