date,kpi,tier,actual_value,yhat,yhat_lower,yhat_upper,interval_width_abs,interval_width_pct,deviation_pct,direction,method_c_flag,anomaly_flag,anomaly_event,anomaly_kpi
2025-04-16,n_orders,1,211.0,210.8234,194.0961,226.8069,32.7108,15.52,0.08,NORMAL,False,0,,
2025-04-17,n_orders,1,213.0,212.3252,197.1476,229.1582,32.0105,15.08,0.32,NORMAL,False,0,,
2025-04-18,n_orders,1,212.0,212.2939,196.0236,228.7054,32.6819,15.39,-0.14,NORMAL,False,0,,
2025-04-19,n_orders,1,217.0,216.5647,200.326,232.3696,32.0436,14.8,0.2,NORMAL,False,0,,
2025-04-20,n_orders,1,216.0,215.9553,200.6142,231.7077,31.0935,14.4,0.02,NORMAL,False,0,,
2025-04-21,n_orders,1,218.0,218.2125,201.1631,235.7968,34.6336,15.87,-0.1,NORMAL,False,0,,
2025-04-22,n_orders,1,203.0,204.2356,188.7877,220.0191,31.2314,15.29,-0.6,NORMAL,False,0,,
2025-04-23,n_orders,1,190.0,189.5057,173.4842,206.6076,33.1234,17.48,0.26,NORMAL,False,0,,
2025-04-24,n_orders,1,194.0,193.6585,177.9365,209.6196,31.6831,16.36,0.18,NORMAL,False,0,,
2025-04-25,n_orders,1,193.0,193.5944,176.4512,210.5058,34.0546,17.59,-0.31,NORMAL,False,0,,
2025-04-26,n_orders,1,199.0,198.6657,181.8189,215.0881,33.2692,16.75,0.17,NORMAL,False,0,,
2025-04-27,n_orders,1,189.0,188.4713,172.0639,205.3517,33.2878,17.66,0.28,NORMAL,False,0,,
2025-04-28,n_orders,1,184.0,183.7587,167.845,201.4973,33.6523,18.31,0.13,NORMAL,False,0,,
2025-04-29,n_orders,1,195.0,195.6278,179.8576,212.0399,32.1823,16.45,-0.32,NORMAL,False,0,,
2025-04-30,n_orders,1,195.0,194.4697,178.6723,211.2943,32.622,16.77,0.27,NORMAL,False,0,,
2025-05-01,n_orders,1,200.0,199.3633,182.5135,215.8956,33.382,16.74,0.32,NORMAL,False,0,,
2025-05-02,n_orders,1,201.0,201.8292,186.0793,218.8209,32.7416,16.22,-0.41,NORMAL,False,0,,
2025-05-03,n_orders,1,206.0,205.7234,189.6017,221.3633,31.7616,15.44,0.13,NORMAL,False,0,,
2025-05-04,n_orders,1,205.0,204.034,186.6334,220.5625,33.9292,16.63,0.47,NORMAL,False,0,,
2025-05-05,n_orders,1,208.0,207.9954,191.8354,223.8117,31.9763,15.37,0.0,NORMAL,False,0,,
2025-05-06,n_orders,1,201.0,201.0718,184.8839,218.0548,33.1709,16.5,-0.04,NORMAL,False,0,,
2025-05-07,n_orders,1,199.0,198.1325,181.8915,213.5684,31.6769,15.99,0.44,NORMAL,False,0,,
2025-05-08,n_orders,1,196.0,194.5979,178.5144,211.4749,32.9606,16.94,0.72,NORMAL,False,0,,
2025-05-09,n_orders,1,204.0,204.2143,187.8811,220.5352,32.6541,15.99,-0.1,NORMAL,False,0,,
2025-05-10,n_orders,1,201.0,200.6199,184.0919,217.4044,33.3125,16.6,0.19,NORMAL,False,0,,
2025-05-11,n_orders,1,203.0,201.9221,185.3567,217.7208,32.3641,16.03,0.53,NORMAL,False,0,,
2025-05-12,n_orders,1,205.0,204.7096,188.3948,220.6543,32.2595,15.76,0.14,NORMAL,False,0,,
2025-05-13,n_orders,1,199.0,200.0601,183.0617,216.5586,33.4969,16.74,-0.53,NORMAL,False,0,,
2025-05-14,n_orders,1,199.0,198.0336,182.3233,214.7082,32.3849,16.35,0.49,NORMAL,False,0,,
2025-05-15,n_orders,1,206.0,205.2107,188.2982,221.2061,32.9079,16.04,0.38,NORMAL,False,0,,
2025-05-16,n_orders,1,201.0,201.5299,183.609,220.4244,36.8154,18.27,-0.26,NORMAL,False,0,,
2025-05-17,n_orders,1,195.0,194.2052,178.0944,211.5543,33.4598,17.23,0.41,NORMAL,False,0,,
2025-05-18,n_orders,1,198.0,197.1102,179.6086,214.1752,34.5666,17.54,0.45,NORMAL,False,0,,
2025-05-19,n_orders,1,197.0,197.0912,181.5408,214.1744,32.6335,16.56,-0.05,NORMAL,False,0,,
2025-05-20,n_orders,1,192.0,192.4923,176.4296,210.3162,33.8866,17.6,-0.26,NORMAL,False,0,,
2025-05-21,n_orders,1,192.0,191.7287,175.3555,206.4074,31.0519,16.2,0.14,NORMAL,False,0,,
2025-05-22,n_orders,1,187.0,186.2908,169.8136,203.4011,33.5874,18.03,0.38,NORMAL,False,0,,
2025-05-23,n_orders,1,197.0,197.8144,181.7333,214.8197,33.0864,16.73,-0.41,NORMAL,False,0,,
2025-05-24,n_orders,1,194.0,193.486,177.684,209.9272,32.2431,16.66,0.27,NORMAL,False,0,,
2025-05-25,n_orders,1,187.0,186.8457,169.4814,202.8205,33.3392,17.84,0.08,NORMAL,False,0,,
2025-05-26,n_orders,1,195.0,195.2149,178.4493,210.838,32.3886,16.59,-0.11,NORMAL,False,0,,
2025-05-27,n_orders,1,193.0,193.9543,177.3303,209.85,32.5198,16.77,-0.49,NORMAL,False,0,,
2025-05-28,n_orders,1,200.0,199.9082,182.9677,216.1472,33.1795,16.6,0.05,NORMAL,False,0,,
2025-05-29,n_orders,1,197.0,197.0882,180.2356,213.9559,33.7203,17.11,-0.04,NORMAL,False,0,,
2025-05-30,n_orders,1,192.0,192.9947,175.0378,209.3292,34.2914,17.77,-0.52,NORMAL,False,0,,
2025-05-31,n_orders,1,189.0,188.419,172.6078,203.7035,31.0957,16.5,0.31,NORMAL,False,0,,
2025-06-01,n_orders,1,183.0,182.2405,165.0083,198.9141,33.9058,18.6,0.42,NORMAL,False,0,,
2025-06-02,n_orders,1,183.0,182.8232,166.0854,200.0994,34.0139,18.6,0.1,NORMAL,False,0,,
2025-06-03,n_orders,1,183.0,183.347,167.4205,199.6541,32.2336,17.58,-0.19,NORMAL,False,0,,
2025-06-04,n_orders,1,180.0,178.8048,161.709,196.8848,35.1758,19.67,0.67,NORMAL,False,0,,
2025-06-05,n_orders,1,188.0,186.7922,169.3844,204.6938,35.3094,18.9,0.65,NORMAL,False,0,,
2025-06-06,n_orders,1,184.0,184.227,167.0963,199.1114,32.0151,17.38,-0.12,NORMAL,False,0,,
2025-06-07,n_orders,1,183.0,181.9445,165.35,198.8896,33.5396,18.43,0.58,NORMAL,False,0,,
2025-06-08,n_orders,1,194.0,193.1987,176.885,211.5644,34.6794,17.95,0.41,NORMAL,False,0,,
2025-06-09,n_orders,1,207.0,206.5847,190.1422,222.2857,32.1435,15.56,0.2,NORMAL,False,0,,
2025-06-10,n_orders,1,207.0,207.5875,190.4056,223.7892,33.3836,16.08,-0.28,NORMAL,False,0,,
2025-06-11,n_orders,1,219.0,219.0701,201.4269,235.3048,33.878,15.46,-0.03,NORMAL,False,0,,
2025-06-12,n_orders,1,209.0,207.7508,192.0654,224.4828,32.4174,15.6,0.6,NORMAL,False,0,,
2025-06-13,n_orders,1,214.0,213.846,198.1433,229.374,31.2306,14.6,0.07,NORMAL,False,0,,
2025-06-14,n_orders,1,216.0,215.0422,198.9821,231.2114,32.2293,14.99,0.45,NORMAL,False,1,fraud_attack,refunds
2025-06-15,n_orders,1,221.0,220.1415,203.7339,236.6179,32.8841,14.94,0.39,NORMAL,False,0,,
2025-06-16,n_orders,1,214.0,213.6759,196.1232,229.9925,33.8693,15.85,0.15,NORMAL,False,0,,
2025-06-17,n_orders,1,212.0,211.721,196.0237,228.2496,32.2259,15.22,0.13,NORMAL,False,0,,
2025-06-18,n_orders,1,212.0,211.0366,195.4868,228.3804,32.8936,15.59,0.46,NORMAL,False,0,,
2025-06-19,n_orders,1,210.0,209.2882,191.9912,224.2428,32.2516,15.41,0.34,NORMAL,False,0,,
2025-06-20,n_orders,1,212.0,211.6149,194.8401,228.2138,33.3737,15.77,0.18,NORMAL,False,0,,
2025-06-21,n_orders,1,224.0,223.5052,207.7523,239.5343,31.782,14.22,0.22,NORMAL,False,0,,
2025-06-22,n_orders,1,220.0,218.9152,201.7635,235.2824,33.5189,15.31,0.5,NORMAL,False,0,,
2025-06-23,n_orders,1,213.0,212.5795,196.839,227.6697,30.8306,14.5,0.2,NORMAL,False,0,,
2025-06-24,n_orders,1,207.0,207.0581,191.2183,224.24,33.0217,15.95,-0.03,NORMAL,False,0,,
2025-06-25,n_orders,1,195.0,194.1504,179.1223,211.0739,31.9515,16.46,0.44,NORMAL,False,0,,
2025-06-26,n_orders,1,201.0,199.6014,184.0046,215.6813,31.6767,15.87,0.7,NORMAL,False,0,,
2025-06-27,n_orders,1,191.0,190.8006,173.7523,206.6112,32.8589,17.22,0.1,NORMAL,False,0,,
2025-06-28,n_orders,1,193.0,191.505,174.9532,206.6084,31.6553,16.53,0.78,NORMAL,False,0,,
2025-06-29,n_orders,1,187.0,186.0466,169.375,203.2821,33.9071,18.23,0.51,NORMAL,False,0,,
2025-06-30,n_orders,1,187.0,186.6677,170.1435,202.5877,32.4441,17.38,0.18,NORMAL,False,0,,
2025-07-01,n_orders,1,189.0,189.4551,172.0153,205.7913,33.7761,17.83,-0.24,NORMAL,False,0,,
2025-07-02,n_orders,1,202.0,201.442,184.7906,218.2459,33.4554,16.61,0.28,NORMAL,False,0,,
2025-07-03,n_orders,1,205.0,204.9852,188.9316,222.3524,33.4208,16.3,0.01,NORMAL,False,0,,
2025-07-04,n_orders,1,194.0,194.3375,177.1167,213.2228,36.1061,18.58,-0.17,NORMAL,False,0,,
2025-07-05,n_orders,1,195.0,194.2994,177.8023,211.5734,33.7711,17.38,0.36,NORMAL,False,0,,
2025-07-06,n_orders,1,191.0,190.6466,173.9759,208.0225,34.0467,17.86,0.19,NORMAL,False,0,,
2025-07-07,n_orders,1,192.0,191.5468,174.9204,208.3048,33.3844,17.43,0.24,NORMAL,False,0,,
2025-07-08,n_orders,1,186.0,187.2262,171.2489,204.7755,33.5266,17.91,-0.65,NORMAL,False,0,,
2025-07-09,n_orders,1,185.0,184.0947,167.6398,200.2121,32.5723,17.69,0.49,NORMAL,False,0,,
2025-07-10,n_orders,1,196.0,196.2906,180.8324,212.3922,31.5598,16.08,-0.15,NORMAL,False,0,,
2025-07-11,n_orders,1,194.0,194.2234,177.2202,209.7062,32.486,16.73,-0.12,NORMAL,False,0,,
2025-07-12,n_orders,1,193.0,192.4591,174.323,208.6826,34.3596,17.85,0.28,NORMAL,False,0,,
2025-07-13,n_orders,1,192.0,191.7297,175.7948,207.2582,31.4634,16.41,0.14,NORMAL,False,0,,
2025-07-14,n_orders,1,187.0,186.1678,169.4318,203.2347,33.8029,18.16,0.45,NORMAL,False,0,,
2025-07-15,n_orders,1,193.0,193.1838,176.2716,208.7237,32.4521,16.8,-0.1,NORMAL,False,0,,
2025-07-16,n_orders,1,195.0,194.2589,178.1758,210.9707,32.7949,16.88,0.38,NORMAL,False,0,,
2025-07-17,n_orders,1,197.0,195.7948,178.6135,212.5515,33.9381,17.33,0.62,NORMAL,False,0,,
2025-07-18,n_orders,1,197.0,197.0222,181.1127,212.4977,31.385,15.93,-0.01,NORMAL,False,0,,
2025-07-19,n_orders,1,191.0,189.0466,172.3188,203.9492,31.6304,16.73,1.03,NORMAL,False,0,,
2025-07-20,n_orders,1,211.0,210.0994,194.1458,227.0616,32.9159,15.67,0.43,NORMAL,False,0,,
2025-07-21,n_orders,1,215.0,214.3531,198.7516,230.3788,31.6272,14.75,0.3,NORMAL,False,0,,
2025-07-22,n_orders,1,210.0,210.1675,192.804,227.5083,34.7042,16.51,-0.08,NORMAL,False,0,,
2025-07-23,n_orders,1,201.0,199.2184,181.6123,215.0469,33.4347,16.78,0.89,NORMAL,False,0,,
2025-07-24,n_orders,1,202.0,200.0495,183.427,216.9063,33.4793,16.74,0.98,NORMAL,False,0,,
2025-07-25,n_orders,1,201.0,200.36,183.7572,216.7039,32.9467,16.44,0.32,NORMAL,False,0,,
2025-07-26,n_orders,1,201.0,198.9035,182.5277,214.6891,32.1614,16.17,1.05,NORMAL,False,0,,
2025-07-27,n_orders,1,204.0,202.3151,186.6962,218.8333,32.1371,15.88,0.83,NORMAL,False,0,,
2025-07-28,n_orders,1,210.0,208.607,192.942,225.3345,32.3925,15.53,0.67,NORMAL,False,0,,
2025-07-29,n_orders,1,215.0,215.2953,199.1267,232.3223,33.1956,15.42,-0.14,NORMAL,False,0,,
2025-07-30,n_orders,1,219.0,217.6549,201.2716,234.5561,33.2844,15.29,0.62,NORMAL,False,0,,
2025-07-31,n_orders,1,219.0,218.2569,202.3407,234.7907,32.45,14.87,0.34,NORMAL,False,0,,
2025-08-01,n_orders,1,219.0,219.2189,202.0945,235.9257,33.8313,15.43,-0.1,NORMAL,False,0,,
2025-08-02,n_orders,1,214.0,213.5816,198.1525,229.7023,31.5498,14.77,0.2,NORMAL,False,0,,
2025-08-03,n_orders,1,221.0,221.1681,204.4928,238.1904,33.6975,15.24,-0.08,NORMAL,False,0,,
2025-08-04,n_orders,1,225.0,225.4797,208.3558,242.2349,33.879,15.03,-0.21,NORMAL,False,0,,
2025-08-05,n_orders,1,220.0,222.0661,205.9042,238.0915,32.1873,14.49,-0.93,NORMAL,False,0,,
2025-08-06,n_orders,1,217.0,217.4915,200.9141,234.4743,33.5602,15.43,-0.23,NORMAL,False,0,,
2025-08-07,n_orders,1,214.0,214.7793,199.4839,231.1628,31.6788,14.75,-0.36,NORMAL,False,0,,
2025-08-08,n_orders,1,228.0,230.4989,214.1081,246.0858,31.9777,13.87,-1.08,NORMAL,False,0,,
2025-08-09,n_orders,1,225.0,226.3242,209.5692,243.4059,33.8367,14.95,-0.59,NORMAL,False,0,,
2025-08-10,n_orders,1,231.0,233.3513,217.3672,249.3475,31.9803,13.7,-1.01,NORMAL,False,0,,
2025-08-11,n_orders,1,229.0,231.6571,215.4964,248.2783,32.782,14.15,-1.15,NORMAL,False,0,,
2025-08-12,n_orders,1,225.0,228.4059,212.2759,244.9102,32.6343,14.29,-1.49,NORMAL,False,0,,
2025-08-13,n_orders,1,216.0,218.2493,202.1788,234.699,32.5203,14.9,-1.03,NORMAL,False,0,,
2025-08-14,n_orders,1,212.0,214.4186,197.5393,231.6459,34.1066,15.91,-1.13,NORMAL,False,0,,
2025-08-15,n_orders,1,211.0,215.2394,198.7055,231.9308,33.2253,15.44,-1.97,NORMAL,False,0,,
2025-08-16,n_orders,1,213.0,216.6367,199.3192,233.4983,34.1791,15.78,-1.68,NORMAL,False,0,,
2025-08-17,n_orders,1,221.0,224.9213,208.2409,241.4407,33.1998,14.76,-1.74,NORMAL,False,0,,
2025-08-18,n_orders,1,224.0,227.8097,210.5341,245.0192,34.485,15.14,-1.67,NORMAL,False,0,,
2025-08-19,n_orders,1,225.0,230.3548,213.3182,245.7094,32.3911,14.06,-2.32,NORMAL,False,0,,
2025-08-20,n_orders,1,224.0,227.7175,211.1863,244.2823,33.096,14.53,-1.63,NORMAL,False,0,,
2025-08-21,n_orders,1,224.0,227.3125,212.0276,243.6108,31.5831,13.89,-1.46,NORMAL,False,0,,
2025-08-22,n_orders,1,218.0,222.2157,204.1549,237.2704,33.1155,14.9,-1.9,NORMAL,False,0,,
2025-08-23,n_orders,1,215.0,217.6733,200.7468,235.3657,34.6189,15.9,-1.23,NORMAL,False,0,,
2025-08-24,n_orders,1,214.0,216.9027,200.8404,233.1235,32.2831,14.88,-1.34,NORMAL,False,0,,
2025-08-25,n_orders,1,215.0,218.4315,200.8036,234.1457,33.3421,15.26,-1.57,NORMAL,False,0,,
2025-08-26,n_orders,1,211.0,215.1539,197.9285,231.5133,33.5847,15.61,-1.93,NORMAL,False,0,,
2025-08-27,n_orders,1,203.0,204.8936,188.9149,221.1983,32.2834,15.76,-0.92,NORMAL,False,0,,
2025-08-28,n_orders,1,193.0,194.2154,177.5159,210.0694,32.5535,16.76,-0.63,NORMAL,False,0,,
2025-08-29,n_orders,1,182.0,183.8684,168.3367,200.0996,31.7629,17.27,-1.02,NORMAL,False,0,,
2025-08-30,n_orders,1,185.0,185.7818,168.4884,201.9181,33.4297,17.99,-0.42,NORMAL,False,0,,
2025-08-31,n_orders,1,189.0,190.3687,173.4576,207.6085,34.1509,17.94,-0.72,NORMAL,False,0,,
2025-09-01,n_orders,1,189.0,190.415,173.1133,205.9022,32.7888,17.22,-0.74,NORMAL,False,0,,
2025-09-02,n_orders,1,195.0,196.8966,180.6054,213.9428,33.3374,16.93,-0.96,NORMAL,False,0,,
2025-09-03,n_orders,1,193.0,192.887,176.4562,209.0565,32.6003,16.9,0.06,NORMAL,False,0,,
2025-09-04,n_orders,1,197.0,197.277,180.2118,214.697,34.4852,17.48,-0.14,NORMAL,False,0,,
2025-09-05,n_orders,1,201.0,201.7701,185.7786,218.242,32.4634,16.09,-0.38,NORMAL,False,0,,
2025-09-06,n_orders,1,202.0,202.3953,185.6686,219.4063,33.7376,16.67,-0.2,NORMAL,False,0,,
2025-09-07,n_orders,1,200.0,199.7115,182.601,216.2424,33.6414,16.84,0.14,NORMAL,False,0,,
2025-09-08,n_orders,1,196.0,196.116,178.7138,212.1354,33.4216,17.04,-0.06,NORMAL,False,0,,
2025-09-09,n_orders,1,200.0,201.1868,186.5523,218.8155,32.2631,16.04,-0.59,NORMAL,False,0,,
2025-09-10,n_orders,1,200.0,199.7086,182.488,216.1252,33.6373,16.84,0.15,NORMAL,False,0,,
2025-09-11,n_orders,1,205.0,204.2691,188.8838,220.1872,31.3034,15.32,0.36,NORMAL,False,0,,
2025-09-12,n_orders,1,202.0,202.2089,185.2993,218.8003,33.5011,16.57,-0.1,NORMAL,False,0,,
2025-09-13,n_orders,1,194.0,192.8378,176.7901,209.8712,33.0811,17.15,0.6,NORMAL,False,0,,
2025-09-14,n_orders,1,186.0,184.6858,167.5091,201.8017,34.2926,18.57,0.71,NORMAL,False,0,,
2025-09-15,n_orders,1,194.0,193.6296,176.9981,210.5954,33.5972,17.35,0.19,NORMAL,False,0,,
2025-09-16,n_orders,1,195.0,195.6232,178.4083,211.5935,33.1852,16.96,-0.32,NORMAL,False,0,,
2025-09-17,n_orders,1,203.0,201.7936,185.3565,219.2761,33.9196,16.81,0.6,NORMAL,False,1,bot_traffic_surge,sessions
2025-09-18,n_orders,1,202.0,200.7606,185.306,217.4204,32.1144,16.0,0.62,NORMAL,False,0,,
2025-09-19,n_orders,1,205.0,204.7135,187.9556,222.5059,34.5503,16.88,0.14,NORMAL,False,0,,
2025-09-20,n_orders,1,207.0,206.711,190.3777,223.3298,32.9521,15.94,0.14,NORMAL,False,0,,
2025-09-21,n_orders,1,212.0,211.5843,194.9686,227.9447,32.976,15.59,0.2,NORMAL,False,0,,
2025-09-22,n_orders,1,208.0,207.9873,191.1014,224.5097,33.4084,16.06,0.01,NORMAL,False,0,,
2025-09-23,n_orders,1,209.0,209.4029,192.342,226.6914,34.3494,16.4,-0.19,NORMAL,False,0,,
2025-09-24,n_orders,1,215.0,215.2389,199.3072,231.9684,32.6612,15.17,-0.11,NORMAL,False,0,,
2025-09-25,n_orders,1,220.0,219.5436,203.6676,236.0084,32.3409,14.73,0.21,NORMAL,False,0,,
2025-09-26,n_orders,1,210.0,210.5585,194.2936,228.0764,33.7828,16.04,-0.27,NORMAL,False,0,,
2025-09-27,n_orders,1,206.0,205.7293,189.0808,221.1795,32.0987,15.6,0.13,NORMAL,False,0,,
2025-09-28,n_orders,1,205.0,205.0674,188.4675,221.4203,32.9528,16.07,-0.03,NORMAL,False,0,,
2025-09-29,n_orders,1,201.0,201.3326,185.3093,218.6224,33.3131,16.55,-0.17,NORMAL,False,0,,
2025-09-30,n_orders,1,196.0,196.4474,179.363,212.5643,33.2013,16.9,-0.23,NORMAL,False,0,,
2025-10-01,n_orders,1,199.0,198.2385,181.4483,214.4033,32.9549,16.62,0.38,NORMAL,False,0,,
2025-10-02,n_orders,1,193.0,192.38,175.2662,209.0128,33.7465,17.54,0.32,NORMAL,False,0,,
2025-10-03,n_orders,1,197.0,197.3493,181.9446,213.3617,31.4172,15.92,-0.18,NORMAL,False,0,,
2025-10-04,n_orders,1,190.0,189.498,173.9391,207.1516,33.2124,17.53,0.26,NORMAL,False,0,,
2025-10-05,n_orders,1,185.0,184.7453,166.6499,200.6021,33.9522,18.38,0.14,NORMAL,False,0,,
2025-10-06,n_orders,1,188.0,188.0219,171.3417,203.4224,32.0807,17.06,-0.01,NORMAL,False,0,,
2025-10-07,n_orders,1,182.0,182.7038,164.9052,198.6702,33.7649,18.48,-0.39,NORMAL,False,0,,
2025-10-08,n_orders,1,189.0,188.5873,171.4899,205.4846,33.9948,18.03,0.22,NORMAL,False,0,,
2025-10-09,n_orders,1,194.0,193.8087,176.4275,210.2425,33.815,17.45,0.1,NORMAL,False,0,,
2025-10-10,n_orders,1,187.0,187.4347,169.942,205.1617,35.2197,18.79,-0.23,NORMAL,False,0,,
2025-10-11,n_orders,1,182.0,181.54,165.6194,197.8037,32.1843,17.73,0.25,NORMAL,False,0,,
2025-10-12,n_orders,1,189.0,189.4703,173.5588,205.1531,31.5943,16.68,-0.25,NORMAL,False,0,,
2025-10-13,n_orders,1,196.0,197.0002,180.0501,214.7305,34.6804,17.6,-0.51,NORMAL,False,0,,
2025-10-14,n_orders,1,198.0,199.1796,183.4624,216.8181,33.3557,16.75,-0.59,NORMAL,False,0,,
2025-10-15,n_orders,1,197.0,197.2033,181.033,213.945,32.9121,16.69,-0.1,NORMAL,False,0,,
2025-10-16,n_orders,1,204.0,204.4635,187.8915,221.2991,33.4075,16.34,-0.23,NORMAL,False,0,,
2025-10-17,n_orders,1,204.0,205.172,188.6116,221.3097,32.6982,15.94,-0.57,NORMAL,False,0,,
2025-10-18,n_orders,1,209.0,209.6701,192.6949,226.07,33.3751,15.92,-0.32,NORMAL,False,0,,
2025-10-19,n_orders,1,208.0,208.2179,191.453,225.2116,33.7586,16.21,-0.1,NORMAL,False,0,,
2025-10-20,n_orders,1,207.0,207.2721,191.2848,223.6885,32.4037,15.63,-0.13,NORMAL,False,0,,
2025-10-21,n_orders,1,204.0,205.742,188.9801,221.3017,32.3216,15.71,-0.85,NORMAL,False,0,,
2025-10-22,n_orders,1,199.0,198.7457,183.5259,214.5284,31.0025,15.6,0.13,NORMAL,False,0,,
2025-10-23,n_orders,1,203.0,202.7591,186.5755,219.8128,33.2373,16.39,0.12,NORMAL,False,0,,
2025-10-24,n_orders,1,197.0,197.6937,181.3645,213.7218,32.3574,16.37,-0.35,NORMAL,False,0,,
2025-10-25,n_orders,1,192.0,191.6483,175.1211,207.3069,32.1858,16.79,0.18,NORMAL,False,0,,
2025-10-26,n_orders,1,188.0,187.614,170.6482,203.2979,32.6497,17.4,0.21,NORMAL,False,0,,
2025-10-27,n_orders,1,190.0,189.0223,172.5173,205.0118,32.4946,17.19,0.52,NORMAL,False,0,,
2025-10-28,n_orders,1,192.0,192.1188,175.1595,208.577,33.4176,17.39,-0.06,NORMAL,False,0,,
2025-10-29,n_orders,1,190.0,188.5281,173.9209,204.8611,30.9402,16.41,0.78,NORMAL,False,0,,
2025-10-30,n_orders,1,189.0,187.6859,171.806,204.207,32.401,17.26,0.7,NORMAL,False,0,,
2025-10-31,n_orders,1,184.0,183.8729,169.179,200.7785,31.5996,17.19,0.07,NORMAL,False,0,,
2025-11-01,n_orders,1,186.0,184.0176,166.785,200.8574,34.0725,18.52,1.08,NORMAL,False,0,,
2025-11-02,n_orders,1,184.0,182.1162,165.2699,199.153,33.8831,18.61,1.03,NORMAL,False,0,,
2025-11-03,n_orders,1,190.0,188.4583,170.864,205.9417,35.0777,18.61,0.82,NORMAL,False,0,,
2025-11-04,n_orders,1,196.0,195.9285,178.7951,212.9024,34.1073,17.41,0.04,NORMAL,False,0,,
2025-11-05,n_orders,1,199.0,198.1143,181.8136,215.8026,33.989,17.16,0.45,NORMAL,False,0,,
2025-11-06,n_orders,1,193.0,191.924,175.2019,207.8457,32.6438,17.01,0.56,NORMAL,False,0,,
2025-11-07,n_orders,1,196.0,195.9762,180.8288,212.0606,31.2318,15.94,0.01,NORMAL,False,0,,
2025-11-08,n_orders,1,196.0,194.4823,178.4037,211.4629,33.0593,17.0,0.78,NORMAL,False,0,,
2025-11-09,n_orders,1,192.0,191.14,175.6522,207.6861,32.0339,16.76,0.45,NORMAL,False,0,,
2025-11-10,n_orders,1,194.0,193.2012,176.5096,210.9221,34.4125,17.81,0.41,NORMAL,False,0,,
2025-11-11,n_orders,1,196.0,197.266,181.1599,214.1461,32.9862,16.72,-0.64,NORMAL,False,0,,
2025-11-12,n_orders,1,201.0,200.817,184.1787,216.8509,32.6722,16.27,0.09,NORMAL,False,0,,
2025-11-13,n_orders,1,193.0,193.0986,176.2991,209.7632,33.4641,17.33,-0.05,NORMAL,False,0,,
2025-11-14,n_orders,1,182.0,183.0408,166.7514,200.594,33.8426,18.49,-0.57,NORMAL,False,0,,
2025-11-15,n_orders,1,192.0,193.3558,176.3553,209.2771,32.9219,17.03,-0.7,NORMAL,False,0,,
2025-11-16,n_orders,1,194.0,195.8343,178.5262,212.3098,33.7836,17.25,-0.94,NORMAL,False,0,,
2025-11-17,n_orders,1,194.0,196.8508,181.5178,213.1874,31.6697,16.09,-1.45,NORMAL,False,0,,
2025-11-18,n_orders,1,191.0,194.9229,178.9376,210.939,32.0014,16.42,-2.01,NORMAL,False,0,,
2025-11-19,n_orders,1,191.0,194.0764,176.7144,211.0074,34.2929,17.67,-1.59,NORMAL,False,0,,
2025-11-20,n_orders,1,186.0,189.6872,173.2985,206.0618,32.7633,17.27,-1.94,NORMAL,False,0,,
2025-11-21,n_orders,1,196.0,201.7871,183.7552,218.2246,34.4694,17.08,-2.87,NORMAL,False,0,,
2025-11-22,n_orders,1,191.0,196.4276,180.1646,213.4307,33.2661,16.94,-2.76,NORMAL,False,0,,
2025-11-23,n_orders,1,191.0,196.2859,180.3655,212.2001,31.8346,16.22,-2.69,NORMAL,False,0,,
2025-11-24,n_orders,1,187.0,193.6429,177.2248,209.7289,32.5041,16.79,-3.43,NORMAL,False,0,,
2025-11-25,n_orders,1,187.0,195.007,178.2701,211.6298,33.3598,17.11,-4.11,NORMAL,False,0,,
2025-11-26,n_orders,1,191.0,197.4894,180.8619,213.0559,32.194,16.3,-3.29,NORMAL,False,0,,
2025-11-27,n_orders,1,191.0,198.0423,181.6653,214.7925,33.1272,16.73,-3.56,NORMAL,False,0,,
2025-11-28,n_orders,1,290.0,202.7133,186.228,220.3186,34.0905,16.82,43.06,UP,True,1,black_friday_spike,revenue
2025-11-29,n_orders,1,203.0,211.0989,194.7163,228.2039,33.4876,15.86,-3.84,NORMAL,False,0,,
2025-11-30,n_orders,1,193.0,200.7925,184.1684,217.2655,33.0971,16.48,-3.88,NORMAL,False,0,,
2025-12-01,n_orders,1,252.0,204.7764,188.315,220.4872,32.1722,15.71,23.06,UP,True,1,cyber_monday_halo,revenue
2025-12-02,n_orders,1,200.0,209.702,192.6037,226.1976,33.5939,16.02,-4.63,NORMAL,False,0,,
2025-12-03,n_orders,1,198.0,205.2796,188.788,221.3573,32.5693,15.87,-3.55,NORMAL,False,0,,
2025-12-04,n_orders,1,198.0,205.6836,189.5766,221.0069,31.4303,15.28,-3.74,NORMAL,False,0,,
2025-12-05,n_orders,1,197.0,205.0471,189.702,221.4498,31.7478,15.48,-3.92,NORMAL,False,0,,
2025-12-06,n_orders,1,187.0,192.9344,176.6973,209.8572,33.1599,17.19,-3.08,NORMAL,False,0,,
2025-12-07,n_orders,1,184.0,189.7721,173.6898,205.9797,32.2899,17.02,-3.04,NORMAL,False,0,,
2025-12-08,n_orders,1,183.0,188.796,171.5316,205.5086,33.977,18.0,-3.07,NORMAL,False,0,,
2025-12-09,n_orders,1,192.0,197.6934,181.4623,215.2596,33.7973,17.1,-2.88,NORMAL,False,0,,
